카테고리,키워드,질문
TV,드라마,
TV,드라마,
TV,드라마,우리나라 드라마는 아니고 외국 드라마 같았어요.. 영화 인지 드라마인지도 잘 모르겠는데 틱톡에 많이 떠서 물어봐요 영어로 niccologovender 이렇게 뜨기도...
TV,드라마,"제가 노래방에서 이사랑 부르다 나온 화면을 봤는데 군인머리였고 어떤 군인같은 남자가 총을 쏘고 남자를 맞추려했는데 실수로 여자를 맞춰서 여자가 혼수상태가된거같이 보이고 남자는 첩보요원인거같았나? 찻잔을 따르는데 정신팔려서 울고(찻잔에 물이 넘침), 갑자기 누군가랑 총싸움하다가 지붕 위를 뛰었는데 어떤애한테 총을 맞은거같은데 그때 여자가 깨어나고 담장면에서 갑자기 여자기 총으로 과녁 맞추고있던데 .............일단 급하게 본 장면은 다 적었능데...무슨 드라마인가요..?남주가 넘 잘생겼어요"
TV,드라마,김호중 가수가 서울드라마어워즈에서 OST 상을 수상한다고 들었습니다. 노래가 '그중에그대를만나' 라고 하는데 맞는지요?
TV,드라마,
TV,드라마,
TV,드라마,
TV,드라마,
TV,드라마,드라마인데배우가누구인지모르겠는데조폭인가양아치들한테쫓기다가철창치면서뭐라고했는데그리고조폭인가한테맞고창고에갇히는장면인데아시나요?
TV,드라마,"마이네임,인간수업,약한영웅 같은 드라마 추천해주세요! 새드엔딩 말고요 ㅠㅠ학교 배경도 나오면서 복수하는 그런 내용이요!!"
TV,드라마,
TV,연예인,"저는 아이돌을 꿈꾸는 학생인데요. 궁금한게 있어서요. 연예인 들은 소속사에 소속되어 활동 하잖아요. 그런데, 뉴스에 사고 터지는 거 보면 대부분 회사에서 대응을 해주는 것 같더라고요? 연예인들은 전문연예인변호사를 직접 고용해서 쓰는 건지, 아니면 회사에서 연예인변호사를 뽑아서 소속연예인들을 보호(?)하는 건지 궁금합니다!!"
TV,연예인,이번달에 쌍꺼풀수술을 하려고 생각중인데 쌍꺼풀 라인을 어떤걸 해야할지 모르겠어요 몽고주름이 살짝 있는데 쌍꺼풀만 하고싶어요.. 연예인 쌍꺼풀 라인 종류 추천해주실만한게 있을까요? 연예인처럼 눈 예뻐지고싶어요ㅜㅜ
TV,연예인,"코성형을 하려는데요 자연스럽게 하고 싶어서요
미간이 낮거나 , 높지 않은 남자 연예인 아이돌 중에 코 예쁜 분, 참고할만한 분 있을까요?"
TV,연예인,"연예인분들 인스타 비공계 계정 털려서 화제되잖아요
어떻게해서 터는거에요?

털생각없는데 어떻게 그걸 터나 궁금해서여"
TV,연예인,"안녕하세요.저희는 온라인 폐쇄몰을 준비를 하고 있는업체입니다.
대분분 브랜드 총판 또는 대리점을 통해서 상품을 준비하고 있습니다.
브랜드 제품이다보니 상품에 연예인 이미지가 포함되어 들어갈수 밖에 없는 상황입니다.
이럴때 연예인 이미지 사용에 대한 문제가 없는지를 알고 싶습니다."
TV,연예인,남자 연예인이 나시 입은 사진 올려놓고 자기인 것처럼 만져볼 사람 이런 식으로 도용한 거 고소 안 되나요? 연예인 소속 회사가 원래 고소 거의 안 하는 회사이긴 한데...
TV,연예인,"소속사 오디션 합격해서 들어갔을때 가정하면
소속사 연말회식이나 운동회같은거 참여할 수 있나요?
아님 소속사 연예인들중 이름있는 사람들만 가능한건가요?
아 그리고 소속사 오디션보고 들어가면 연예인들 만날 수 있나요?"
TV,연예인,
TV,연예인,제곧내입니다!! 연예인쌍수 가능할까요ㅠ
TV,연예인,"제가 좋아하는 중국 연예인이 과거에 중앙희극학원을 포함해서 8개 군데에 합격을 했더라고요 근데 중국은 가오카오를 보는 걸로 알고 있고 연기과 입시는 원하는 만큼 지원할 수 있는지, 아니면 지원서를 쓸 수 있는 개수가 정해져있는지 궁금합니다..(소소한..궁금증에서 비롯되어)"
TV,연예인,"도화살이 있다고 하긴 하던데 자세히 잘 모르겠어요 ㅠㅠㅠ
연예인에 어울리는 사주일까요..?
도화살이 있나요?"
TV,연예인,
TV,연예인,"아들의 노래를 들은 친구들이 노래 잘한다고 그래서 실용음악학원에서 오디션을 봤는데 음색이 좋다고 했대요 그래서 학원 다닌다고 하는데 저는 연예인 할 사주는 따로 있다고 생각하거든요 연예인할 운이 있는지 궁금해요
양력 2008년 2월 6일 오후 1시42분 출생 남자예요"
TV,연예인,"궁금한게 있ㄴ느데요
만약 연예인들이 방송에서 방송하다 다치먼
보험처리 되나요?"
TV,연예인,
TV,연예인,
TV,연예인,"제가 2023.11.24~11.26일 2박3일 서울 여행인데요 ㅎㅎ

말그대로 연예인들이 운영하는가게 그리고 볼수있는가게알려주새요 ㅎㅎ"
TV,연예인,
TV,연예인,"어떤 연예인 과거사진 같은데
너무 예뻐서 누군지 알고 싶어요"
TV,연예인,"연예인 사주인가요?
사주에 도화살이 강한지도 궁금합니다.

1996.12.23 양력 여자
17시 45분"
TV,연예인,이거 턱에 연예인들 투턱 되지 말라고 하는 저 수술 이름이 뭔가요??
TV,연예인,"저랑 안면이 어느정도 있는 연예인이 있었어요
그 연예인이 해야할 수술?시술?의식?이 있었어요. 그 수술은 그 연예인이 짊어지고 있는 짐, 업보 같은 거였고 한 번으로 끝나는 게 아닌 수 없이 진행해야 끝날까말까였죠.
신기하게도 남이 어느정도 대신 부담할 수도 있었죠. 다만 너무 고통스러워서 지금껏 아무도 대신할 생각도 못하고 그 연예인도 자신이 짊어야할 거라며 말안했던 거 같아요.
어찌저찌해서 제가 일부를 나눠받기로 했어요
수술이 시작하고 얘기와 다르게 제가 간호사에게 더 받겠다해서 기존 받을 수술량보다 훨씬 많은 그 연예인의 1/3정도되는 양의 수술을 했어요.
되게 신기했던 수술인 게 복부부터 등허리, 안면 등 전신에 스테인플러를 박는..특히 안면에 스테인플러를 왕창 박았어요 꽤나 고통스러웠음.... 겨우겨우 마치고 코에 주사를 놓고 끝이 났는데 얼굴에 박힌 스테인플러는 간호사분이 빼주시고 전신에 박힌 거는 본인이 빼도 된다고 마치 별 거 아닌 것처럼 귀엽게 넘겼어요. 그리고 그 연예인차례라고 간호사는 다음 수술준비하고 있었습니다
그 연예인이 울며 고맙다고 하고 수술대에 누웠고 키스하고 꿈에서 깼어요..하.. 고통은 겁나 길었는데 꼭 좋을 때 끊더라 꿈새끼
그래도 키스는 좋았다..연예인 완전 셀러브리티였는데..
*디테일한 부분 더 있는데 생략가능할 거 같아서 생략했어요 꿈을 자주 꾸는 편인데 이렇게 생생한 꿈은 또 오랜만이라 기록도 남길 겸 해몽도 할겸 겸사겸사 적어용 ㅎ ㅡㅎ"
TV,연예인,꿈에서 학교 선생님이랑 제가 좋아하는 연예인이랑 알고보니 친구인데 몇몇 학교쌤들이 며칠동안 학교를 안나오셔서 학교에서 어느 한 사건이 터진 줄 알고 있었는데 친구들 말을 들어보니 제가 좋아하는 연예인이 죽었다는 거예요 그래서 제가 꿈에서 엄청 펑펑 울고 그 연예인이 나오던 프로그램 출연자랑 연예인의 가족 앞에서 제가 엄청 우는 꿈을 꿨는데 이게 어떤 꿈일까요.. 꿈 해몽좀 해주세요
TV,연예인,
TV,연예인,"갑자기 유명해진 연예인 같은 사람을 말할 때

""요즘 이 사람이 뜬다/뜨고있다""

를 영어로 어떻게 표현하나요? (그냥 유명하다말고)
외국에 거주 경험있어서 잘 아시는 분만 답변 부탁드려요."
TV,연예인,
TV,연예인,
TV,연예인,
TV,연예인,태어난 시간은 잘 모르겠습니다. 연예인 하기 괜찮은가요?
TV,연예인,
TV,연예인,꿈에 좋아하는 연예인이 저를 추궁했어요 제가 엄마랑 학교식당 걸어가면서 공부하는데 저희학교 이름이 적혀있는 여러 종이였고 영단어도 함께 적혀있었어요 연예인이 앉아있길래 엄마랑 같이 그사람 앞에 앉았는데 저한테 뭘 보고 있냐고 물으면서 그 종이들을 뺏어가려 했고 제 학교가 어딘지 궁금해하는 눈치였어요 무슨 의미가 있는건지 궁금합니다
TV,연예인,"래퍼 저스디스님도 엄연히 연예인이잖아요
래퍼라는 직업도 연예인에 속하니까..
근데 저스디스님 가사보면 본인이 연예인인걸 엄청 부정하던데 진짜 자신이 연예인이 아니라고 생각하시는걸까요?"
TV,연예인,"이거 연예인인가요?
연예인이라면 누구신가요"
TV,연예인,
TV,연예인,"제발 빨리 답 부탁드려요ㅜㅜ
축구선수도 연예인인가요??
좋아하는 연예인에 좋아하는 축구선구도 포함할수있나요..?
결국에는
축구선수도 연예인인지?그게 제일 궁금해요"
TV,연예인,
TV,연예인,"생년월일 2001년 10월6일 양력
생시 유시
성별 여자

그냥 궁금해서 그런데요 제 사주가 연예인이랑 잘맞는 사주인지 직업을 연예인을 해도 괜찮은지
제 사주가 연예인 사주가 있나요?
만약 연예인이 되면 가수나 배우중 어떤게 저랑 잘맞을까요?
그리고 가수가 되면 잘되는지 배우가 되면 잘되는지 아니면
둘다해도 잘되는지
그리고 만약에 연예인이되면 인기라든지 유명해지는지 크게 뜨는지
20대기준으로 20대안에 뜨는지 늦어도 35살 전이나 35살 안에는 가수나 연기자라든지 연예인으로 뜰수있는지 알고싶어요 어떤지 한번 봐주세요"
TV,연예인,"안녕하세요 사주를 보려고하는데
제가 좋아하는 연예인이랑 궁합 본다고 말씀드려도 되나요?
만날 수 있는 지 이런거요
비웃으시려나요..? 아니면 일면식이 없는 사람과 궁합보면 안된다거나 그런 게 있나요?"
TV,연예인,
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,성형외과에 연예인 눈 사진을 가져가면 똑같이 만들어 줄 수 있나요?
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,"어릴때부터 연예인이되고싶었는데 지금은 그냥 고3 여학생이네요ㅎㅎ 몇일후 큰 아이돌 서바이벌 오디션 있는데 나이문제 때문에 마지막기회인것같아서 여쭤봅니다
1질문.제 사주에 연예인사주가있나요? 서바이벌 프로그램이어서 사주가 좋다면 아이돌로써 성공할 수 있을까요? 아님 학업을 해야할까요?
2질문.아이돌이 되지못해도 kpop산업에 종사하고싶은데(엔터테인먼트 직원 등) 괜찮을까요?
3질문.1번2번둘다아니라면 어떤 직업이 잘맞을까요?
부탁드립니다ㅠㅠ

여자
2005.07.07. 양력
오후 6시 54분 출생입니다"
TV,연예인,"우리나라 연예인들도 피난 안 가고 다 전쟁 참여 하나요?
방탄소년단이나 지디 같은 탑급 연예인들 또는 배우들도
다 참여하나요?"
TV,연예인,
TV,연예인,
TV,연예인,"안녕하세요 연예인 (배우)이 꿈인 학생인데요
배우로 성공할만한 사주가 있나요?
궁금하네요"
TV,연예인,여름방학에 쌍수하려고 알아보는데 연예인 쌍수 라인으로 하고싶어요 장원영 언니 사진 보여줄건데 세미아웃 라인인가요? 저도 세미아웃이 가능할지 모르겠어요 세미아웃 라인으로 할 수 있을까요?
TV,연예인,"안녕하세요. 

요즘 유튜브나 인스타 보면, 강의 영상이나 인스타 피드 사진에 연예인 사진을 활용하여서 사진 편집하는 과정을 보여주는 곳이 있는데,, 연예인 사진을 활용해도 저작권에 문제없나요? 

강의영상이나 브랜드 홍보차원에서 인스타활동을 하는 것도 상업용 용도 아닌가요?  연예인사진은 저작권문제가 있을것같아 절대 사용안하고 있는데, 사용하고있는 영상이나 계정들을 보니 저작권에 문제가 없는지 궁금하네요. "
TV,연예인,연예인 되기 괜찮은 사주일까요? 도화살도 2개 있는 것 같은데 맞나요..?
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,"제가,, 학생인데요.. 부끄러운 얘기인데.. 제가 인터넷 커뮤티니 같은 데에 특정 연예인을 비방하는 글을 올렸습니다.. 그런데, 저는 당연히 저인 줄 모를 거라고 생각하고 아이디를 바꿔가면서 계속 안티... 를 했는데요. 진짜 악의적인 의도는 없었거든요... 그런데 연예인변호사라고 해서 내용증명 같은걸 받아가지고... 연예인변호사가 연예인 소속사에서 법무팀에서 보낸 거 같은데 저도 변호사 선임을 해야 할까요.. 아직 고등학생이라 부모님한테도 말을 못했어요..."
TV,연예인,"배우나 아이돌, 연예인 되려면 성적이 좋아야하나요?
배우가 되기 위해서는 학원 말고 다른 방법은 없나요?
관련해서 책 추천 부탁드립니다."
TV,연예인,
TV,연예인,꿈에 제가 좋아하는 연예인이 제 손 잡아주면서 다정하게 웃으면서 이야기 나누는 꿈 꿨어요 무슨뜻인가요?
TV,연예인,
TV,연예인,
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,꿈에서 제가 어떤 연예인들도 많이 오는 큰 행사?에 가게 됐는데 다들 옷도 정장 옷에 큰 행사장이었고 바닥도 분위기도 따뜻한 조명에 고급스러운 분위기였구요 제가 여기서 연예인들을 봤는데 그 중에 유명한 개그맨 한 분이랑 세계적으로도 유명한 가수 연예인 한 분을 뵀어요 개그맨 분한테는 연세가 좀 있으셨는데 지나가다 제가 인사를 했구요 제 인사를 받아주시곤 쿨하게 가던 길로 지나가셨어요 세계적으로 유명한 가수분과는 저랑 대화도 즐겁게 하면서 웃는 분위기였고 그 분위기에 싸인도 웃으면서 해주셨어요 잠깐이었지만 좀 친분이 쌓이고 가까워진 느낌이었어요 기분이 너무 좋았네요:) 제가 이 분께 싸인을 받는 책자엔 다른 유명 연예인들 싸인이 가득했어요 제가 유명 연예인들 싸인을 수집하는 책자였던거같아요..! 제가 요즘 꿈을 잘 안꾸다가 꿨는데 무슨 꿈인지 궁금하네요 꿈 해몽 좀 부탁드립니다!
TV,연예인,
TV,연예인,
TV,연예인,"안녕하세요.
제 꿈이 18살 쯤에 연예인이 되는 건데요.
연예인 중에서도 배우나 아이돌 하고 샆운데 어떻게 해야지 배우나 아이돌이 될수 있을까요?
(욕 하면 신고 합니다.)"
TV,연예인,
TV,연예인,연예인들 코성형많이하나요?
TV,연예인,"어릴때부터 코가 너무 안이뻐서 고민이었는데 
드디어 코성형을 하려고 하는데 
코성형연예인들 보면 진짜 확 이미지가 달라지더라구요ㅠㅠ 
코성형에도 라인이 있다고 하는데 
요즘 코성형연예인들은 어떤 라인을 하는 편인가용? "
TV,연예인,탈모 있는 남자나 여자 연예인분들 요즘 모발이식 많이 하시는 것 같은데 정말 티도 안 나고 자연스러운 것 같더라구요.. 연예인들만 하는 모발이식이 따로 있는건지.. 아니면 특정 병원이 있는건지 ㅠㅠ 궁금합니다
TV,연예인,연예인(배우)이랑 연애를 하고싶은데 어떻게하면 성공할 수 있을까요??
TV,연예인,
TV,연예인,
TV,연예인,
TV,연예인,진짜 악의 없이 너무 궁금해서 그런데 모든 연예인들도 그렇지만 서예지로 예를 들어서 얼굴에 뭘 하면 원래 이뻤긴한데 저렇게 더 이뻐지나요...? 화랑때도 윤곽 코 눈 한 건 알겠는데 뭘더해야 사이코지만 괜찮아 때 처럼 더 이뻐지는 건가요? 살빠진것도 알겠는데 살만으로도 저렇게 이뻐질 수가 없잖어요... 진짜 이쁜데 넘 궁금해요ㅜㅜ
TV,연예인,연예인들은 코성형 어디서할까요? 요새 아이돌들도 이쁜분들 너무 많은데 코성형 한 사람들도 있겠죠? 연예인은 다들 어디서 하는걸까요?
TV,연예인,"온라인 판매를 하려고 하는데
상세페이지 내용에
유명 연예인이 방송에 출연해서
예를들면 삼겹살이 맛있다 라고 한내용을
기사로 작성한게 있는데
그 기사를 인용해서 사용하려고 합니다 (기사를 직접 발췌하기 보다는 제가 기사 형식으로 작성하려고 해요)
이때 유명연예인을 A 씨로 인용하고
먹방계의 대부 A씨가 삼겹살이 맛있다고 하였다
이런식으로 사용해도 되는지 질문드립니다
캐릭커쳐는 문제가 될 수 있으니 누군지 알 수 없도록
사람 그림자를 넣으려고 하구요"
TV,연예인,"연예인이랑 아이돌 보면 치아 위 아래 중심선이 다 맞던데 다 교정하거나 라미네이트 한건가요?
제가 치아 중심선이 안맞는데 중심 맞추려면  교정이나 라미네이트 수술 하는것밖에 방법이 없을까요?"
TV,연예인,코끝이 두꺼워서 고민이에요 코 연골묶기를 하고싶은데 서울에 연예인 코수술로 유명한데가 있나요? 코연골묶기로도 연예인처럼 될까요? 콧대는 높은 편이에요 코끝에 뭉툭해보이는것만 해결하고싶어요 ㅜㅜ
TV,연예인,인스타에 좋아하는 연예인 사진 뜨게 하는법 알려주세요
TV,연예인,"연예인을 캐리커쳐로 그려 이모티콘을 만들고 
상업적으로 사용하려고 합니다 

그려준사람이 저작권을 저에게 넘겨줬을시 저작권은 저에게 있는 걸까요??"
TV,연예인,가수나 아이돌이나 배우나 댄서 등등 연예인쪽으로 진로 잡는 대학교 몇개 좀 알려주세요
TV,연예인,
TV,연예인,
TV,연예인,"연예인들은 엔터테인먼트에 소속 되어 있잖아요 그런데 왜 소속사 대표가 무슨 일을 저질러도 연예인들은 나가지도 않고 계속 있는 걸까요?
계약 기간안에는 못나간다고 해도 또 재계약하는 연예인들도 있더라구요"
TV,연예인,
TV,연예인,
TV,연예인,"여자 연예인들 중에 복코 가지신 분 다 알려주세요!
심한 복코든 약한 복코든 그냥 북코이신분 모두 다용
제가 좀 복코라서 너무 콤플렉스인데 복코 가지신 여자얀예인분들은 스타일링을 어떻게 하고 어떤 느낌인지 궁금해서요!"
TV,연예인,"연예인 팬카페에서 수위 높은 농담을 하고
헛소문 몇 가지를 써서 올렸다가
카페지기한테 신고가 됐고 직접 연예인이
고소까지 진행했네요

저는 그냥 동네 살고 그래서 추측으로 쓴 건데
진짜 이렇게까지 일이 커질 줄 몰랐습니다
고소취하는 없다고 하는데 명예훼손 관련해서
합의나 선처 구해야 되는 건가요
진짜 글 몇 개 잘못 썼다가 난감하네요"
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,
TV,연예인,
TV,연예인,
TV,연예인,아이돌이나 연예인이 데뷔초에 비해서 점점 V라인이 되는건 성형인가요? 다른 시술이 있나요? 성형도 있겠지만 대부분이 V라인으로 발전해 가는 것 같은데요. 다 성형을 한건 아니라고 생각이 들어서요.
TV,연예인,"지인한테 1:1카톡으로 연예인에 관한 성희롱적 말을 다른 데서 듣고 그 말을 보내 적었는데
이것은 통매음 성립이 되나요?"
TV,연예인,"저출산을 감안해도 연예인 인재풀(특히 남자)
이, 특히 아이돌 인재풀이 줄어드는 이유는

현재 한국에서 연예인이라는 존재는 샌드백이라서 그런 건가요? 아무도 샌드백이 되고 싶어하지는 않을 테니까.

일론 머스크나 이건희의 어둠과 논란은 그냥 저냥 흐지부지 되고
일반인의 어둠과 논란은 보이지 않으니까 아무 의미 없고
연예인은 어둠이나 논란이 아닌 조그만한 꼬투리를 잡히면, 그것도 상대방이 꼬투리가 잡히게끔 함정 유도를 했음에도 불구하고
샌드백이 여깄었구나 우루루루루 뚜들겨 패기.

이게 불과 5년도 채안되는 짧은 시간 내에 생긴 사회풍조 입니다.
아무튼 이래서 연예인을 안하려고 하는 건가요?
돈도 좋지만 국민 샌드백이 되기 싫은 것이죠."
TV,연예인,"아이가 연예인이 뭐야? 물어봐서 티비에 나오는 사람이야 이렇게 말하면서 마음속으로 티비에 나오는 일반인들도 있는데 뭐라고 설명해야하지 싶네요

배우와 가수, 개그맨, mc, 예능인

오디션을 통해서 데뷔하기도 하고 ....... 말문이 막혔어요

오디션 없이는 보통 어떻게 데뷔하죠?
연예인이 어떻게 될 수 있나요?
연예인이 뭐에요?

이렇게 질문했는데 말을 못해줬어요"
TV,연예인,
TV,연예인,"연예인이 더 예쁜 거 인정합니다.
그런데 왜 저ㅠ보고 항상 가장 귀엽고 예쁘다 해요..?
완전 연예인은 연예인대로,
별개로 생각하나요 남자분들 ?"
TV,연예인,
TV,연예인,"강남성형외과 중에 연예인이나 인플루언서, bj 같이 유명한분들 가슴수술 한 병원이 있을까요? 강남성형외과에서 가슴수술하려는데 이쁘게 잘되면 좋겠어요 ㅜㅜ 강남성형외과 어디를 가야할까요?"
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,"사진은 순서대로 로꼬님의 과거와 최근 사진인데 

그냥 다이어트만 했다기엔 뭔가 쫌 바뀐 것 같은데 어떻게 관리했는지 궁금해서요

성형수술인지 피부관리 및 시술을 받은건지 알 수 있나요?

제가 로꼬님 과거같이 볼살 및 웃을때 광대가 저렇게 나오는데 비법이 너무 궁금합니다.

그리고 두번째 질문으로 연예인처럼 자연스러운 성형은 피부과나 성형외과를 가서 원하는 느낌을 말하고 자연스럽게 티 안나는 성형을 알아서 해주시나요,,?

아주 조금만 건드려도 되니까 얼굴의 장점만 살리는 자연스러운 성형을 받아보고 싶습니다.

시술만으로 저렇게 될 수 있다면 시술이라도 받고싶어요.

무작정 광고만 하시면 신고합니다. 광고하실꺼면 답변 해주시고 광고해주세요."
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,팔로워0에 유명인사들(연예인들)이나 인플루언서들만 팔로우해서 보는 계정 따로 만드는 사람들 있나요? 저만 그런가요
TV,연예인,"이거 사진보시면 연예인 언급 했는데 그럼
저게 그 언급이 연예인분한테 가나요?"
TV,연예인,
TV,연예인,연예인 싸인 보면 다 멋지고 샤랄ㄹ랄 하잖아용 그 싸인은 자기가 직접 만드는건가요??? 아니면 회사가 도움을 줄때가 있나용
TV,연예인,
TV,연예인,"중2인데요, 이번에 쌍수를 하기로 마음 먹고 병원에 상담을 하러 갔었어요. 잘 모르는 상태로 가버려서 연예인 눈이나 원하는 눈 말 못 하고 왔는데 혹시 쌍커풀 라인 예쁜 여자연예인 추천 좀 해주실 수 있나요?ㅠㅠ 그냥 그런 거 말고 눈이 제일 많이 커보이게 할까요? 자연유착+ 앞 윗트임+ 눈매교정 하기로 했어요. 라인은 수술날에 다시 잡아보기로 했고요...ㅠ"
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,"1. 네이버 파워링크 광고할때 상품과 관계가 전혀 없는 연예인 사진을 걸고 판매를 한다면
초상권위반 아닌가요?(업체에서 이 연예인 이름을 팔아 상품을 많이 판매했습니다)

2. 자기 사진이 계속 쓰이고 있는지를 연예인 당사자도 모르는 것 같던데 
혹시 광고를 중단하게 하는 방법이 있다면 알려주세요"
TV,연예인,"연예인들은 얼굴형 등 성형수술을 하지 않고 어떻게 관리 하나요?
블랙핑크 로제 같은 경우에도 데뷔 초에도 예뻤지만 지금은 데뷔 초보다 얼굴이 더 작고 갸름해진 거 같은데 보통 어떻게 관리 하는 건가요?"
TV,연예인,"탈모는 아닌데 이마가 M자입니다. 
연예인들 중에서도헤어라인 달라진 사람들 많더라구요 
머리 묶을 때마다 티가 나서 좀 스트레스 받는데 
태연이나 한소희처럼 둥글고 예쁜 헤어라인 원해요ㅜㅜ 
어디 병원에서 모발이식 해야하나요?"
TV,연예인,"연예인치아를 보면 교정같은거 말고도 미백이나 치아 모양 자체가 바뀌는 시술을 많이하는것같은데 그건 어떻게 할수있나요? 
저번에 나혼산 보다가 어떤 연예인이 라미네이트때문에 앞니가 엄청 작아져서 충격받았던적이 있는데 연예인치아처럼 예뻐지려면 감수해야하는 점인가요"
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,"특출날거없는 그냥 남학생입니다. 키도 그냥 평균보다 4~5cm큰 정도, 얼굴도 미남배우느낌은 전혀없고 노래도 그럭저럭 몸치입니다. 뭐 잘하는것도 있긴 한데 특히 말을 잘한다는 소리를 자주듣습니다. 또 개인적인 생각이지만 연기도 잘 합니다. 우는연기 화내는 연기 우울한 연기로 사람들 속여본적 많습니다. 딱 보면 개그맨이나 배우로 견적이 나오긴 하는데 제 의견이긴 합니다만 개그맨은 점점 일자리가 줄어들고있다고 생각하여 힘들것 같고 배우라기에는 남들보단 잘하지만 그쪽 세계에선 흔하디 흔한 정도고 얼굴도 특출난거 없기때문에… 혹시 연예인이 될수있는 다른 직업들도 있을까요? 그리고 이미 고등학생이라 좀 늦은감도 있긴 한데 연예인이 되기위한 학원을 다녀서 대학을 진학하는거를 목표로 삼아야할까요?"
TV,연예인,
TV,연예인,
TV,연예인,보통 놀라거나 눈 크게 뜰때 눈썹 치켜뜨면 이마에 주름이 생기잖아여. 근데 연예인들은 드라마같은 데서 보면 아무리 눈을 크게떠서 눈썹이 올라가도 이마에 주름이 안 생겨요! 어떻게 하면 그렇게 될 수 있죠? 넘 부러워요ㅠㅠ
TV,연예인,장원영같은 연예인들은 공식계정으로 직접 디엠도 하나요??
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,"안녕하세요
잡지 사진을 이용하여
테이프로 얼굴 일부를 가리고
악세사리를 놓고 찍어도 초상권 침해가 될까여?
예를들어 연예인 얼굴을 가리고 귀 부분에 귀걸이를 꽂아 사진을 찍는다거나 목걸이를 걸어서 sns에 올리면 문제가 될까요?"
TV,연예인,약간 지금의 내얼굴이아닌 다른 연예인 얼굴로 성형하고 싶으면 연예인 사진을 들고 좋은 성형외과에 가면 되는건가요 아니면 트임이나 필러같은걸 하러가야하나요? 아니면 트임이나 필라같은게 아닌 얼굴을 바꾸는? 성형외과가 따로 있는건가요?
TV,연예인,필러도 꾸준히 맞으면 모양 이상해지잖아요 그럼 연예인들은 활동기간에만 맞고 다시 빼는건가요? 특히 연예인은 한 번 맞으면 계속 맞아야할텐데 나중에 모양 이상해질 거 생각 안 하고 맞았을 것 같진 않단 말이죠..
TV,연예인,"제목 그대로 연예인들이 결혼하는 꿈을 꿨어요
정말 유명한 연예인 a와 b 두명이서 결혼을 했고
또 다른 유명한 연예인 c가 제 친구였던 아이와 결혼을 했어요
저는 두 개의 결혼식을 다 보았구요
무슴 꿈인가요?? 꿈 해몽 부탁드립니다"
TV,연예인,
TV,연예인,
TV,연예인,
TV,연예인,
TV,연예인,"여자 2006년09월20일 오후 10시38분
연예인으로 가도되는사주일까요??
어떤쪽으로가가장좋을까요??"
TV,연예인,
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,제외모가 설현 손나은 한효주급이랑있어도 안떨어지는 외모인가요?연예인급 외모인가요?
TV,연예인,05년생이고 현재 배우 지망생 입니다 연예인 될 사주... 그래서 연예인 꿈꾸게 되었구요 도화살 맞나요? 도화살은... 사주입니다 연예인의 조건은 감정이 풍부해서 작품에...
TV,연예인,
