카테고리,키워드,질문
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"여행 마지막날에 들를 건데 시간이 널널하지는 않아서 둘 중 한 곳만 가려구요ㅎㅎ
고가의 옷이나 화장품에는 큰 관심이 없고 일본여행 가면 다들 구매하시는 산리오나 애니메이션 굿즈들도 관심 없습니다.
중가~중저가의 옷이나 화장품을 더 선호하고 생활용품, 잡화 등 소소한 구경거리를 좋아하는 편입니다.
척 보기엔 이름부터 백화점인 파르코보다는 종합쇼핑몰 느낌인 마크이즈가 낫지 않을까 싶은데 그래도 혹시 모르는 거니 질문 올려 봅니다!"
쇼핑,생활용품,
쇼핑,생활용품,제가 사업자 신용카드를 발급 받았는데 급할때 사적으로 사용 가능할까요?
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"중3인데요

내년 고등학교에 올라가는데요

춤은 못춰도 겨울방학때 좀 연습해서
댄스부에 한번 지원해볼까 생각중인데

남돌 안무중에서 좀 외우기도 쉽고 멋있는 춤 알려주세요!"
쇼핑,생활용품,"연봉 이천백/간소화서비스에서 확인한 사용금액 -이천육백.
입니다
연봉을 초과해 많이썼습니다
근데 독신이라 교육비등등은 없고 주로 식당,마트,유류비 지출이 많았습니다.
식당 및 기타 식비(月육십만원 이상),마트(생활용품류 月10~20만원),인터넷쇼핑(月이십만원 이상),유류비(月3~40만원),주택청약(年 육십만원),
무주택 공공임대 거주. 400만원주고 산 차.
홀어머니 1인


환급액-이십삼만원. 들어왔습니다.
이거 너무 적은 금액 아닌가요?
대체적으로 이 정도 환급액이면 적당한건지 적게 환급받은건지 궁금합니다"
쇼핑,생활용품,저가 과학시간에 날씨와 관련된 생활 용품을 찾아야 되는데 생각이 안나서요 내공 300 겁니다
쇼핑,생활용품,... 그래서 준비 과정에서 '전기용품 및 생활용품... 및 생활용품 안전관리법'이 적용되나요? 2. 원산지만... 전기생활용품안전관리법에 따른 안전기준준수대상 ...
쇼핑,생활용품,"마산 거처(부모님 본가)에서 침대만 픽업 후-> 부산 사상(본 거주 자취방)-> 서울 가리봉동으로 이사

침대가 꼭 필요해서 마산에 있는 거처에 침대 하나 실고 부산에서 총 이사물품 실어야 할 것 같습니다 .

무거운 물품은 없고 모니터 하나, 컴퓨터 본체,선반,식세기 잡다한 생활용품들 뿐입니다. (4인승 승용차에 다 들어갈 정도의 적은 물품)
부산에는 다 옵션으로 들어왔기 때문에 물건이 별로 없습니다.

이사 비용 견적 부탁드립니다. 연락처 또한 남겨주세요."
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,현대무용을 고1에 시작하기엔 너무 늦은거겠죠 전부터 너무 좋아했는데 어머니께서 별로 살갑지 않아 하셨어요 그런데 고2가 다 되가니까 하고 싶은걸 찾으라고 하시네요 제가 하고 싶었던 건 춤 예체능인데 현실은 왜이렇게 어려울까요 너무 서러워요 공부도 꿈없이 하다보니 너무 힘들고 등급도 그만큼 안 나와요
쇼핑,생활용품,"테무에서 친구 초대로 물건 5개 시켰는데 저정도 금액 나왓거든요
세액 얼마정도 할까요? 그리고 관세 결제 방법은 어떻게 되나요?"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"당사자 유형 : 제 3자 ( 배우자)

소송 유형 : 제 3자 이의 소 및 강제 집행정지

소송 가액 : 500만원





사실관계는 아래와 같습니다.



작년에 지금 아내와 재혼을 하게 되었고

8여년 전 아내의 보험사 부당이익 등으로 민사 재판을 패소 하였습니다.

지난 주 집행관이 집에 와서 가전 도구에 유체동산 압류를 하고 갔습니다.



제가 지금 사는 곳이 대구라서 집행관은 대구지방법원입니다.

아내가 과거 살았던 곳이 부산이라 집행권원은 부산지방법원 2016가단00000 입니다.



가전 생활용품은 재혼 전 대부분 제가 구입한 제품이라 제 3자 이의 소 제기와 강제집행정지 신청을

전자소송을 할려고 합니다.



1) 제3자 이의 소 제기의 경우 해당법원이 경매 집행을 하는 대구 인지 아님 사건이 일어난 부산인지 ???

2) 강제집행정지의 경우는 부산지방법원이 맞는지 ???

3) 강제집행정지신청이 서류검색에서 5개가 뜨는데 사건 번호가 ""가단"" 이이서

민사 본안에 있는 강제집행정신청이 맞을 것 같은데.. 질문 여쭙니다."
쇼핑,생활용품,
쇼핑,생활용품,"생활용품이나 생필품 싸게 구입할 수 있는 쇼핑앱 추천요
가격이나 할인 같은 가성비 중요하게 생각하는 편인데
어떤 쇼핑앱이 있을까요?"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"안녕하세요.
내년에 복식부기 의무자가 될 것 같은데 몇가지 질문이 있어서 문의드립니다.

1. 사업자가 아닌 프리랜서인 경우 전년도 총수입을 기준으로 하는 7500이상이면 복식부기 대상이 맞나요?

제가 내년(2024)에 신고하게되면
전년(2023)은 7500이상이라면 대상

혹시나 대상이 아닌가 해서 여쭤봅니다.

2. 사업용계좌 등록, 가산세

찾아보니 올해 6월까지 사업용계좌를 등록해야 미신고/미사용가산세를 피할 수 있다고 하는데 이미 이건 늦어서 피할수 없는거겠죠?

미신고가산세 : 사용대상금액*0.2%
미사용가산세 : 미사용금액*0.2%

이렇게 알고 있는데 그럼 저같은 경우 둘 다 포함이니까

총수입금액*0.2%
7500만원이라면 15만원이 되는건가요??

그리고 내후년도 큰문제가 없으면 비슷한 소득일 것 같은데 지금이라도 사업용계좌를 등록해놓는게 낫겠죠??

3. 사업용계좌를 아무계좌나 등록해도 되나요?

저는 현재 월급을 받으면 일단 전액을 와이프에게 보내고 일부금액을 다시 이체받아서 용돈으로 사용하는 식이거든요.

용돈 외 실제 생활용품 등 대부분의 결제는 와이프명의의 카드로 결제가 이루어지고 있는데

이런 경우에는 제 명의의 별도계좌를 만들어서 그계좌를 월급계좌로 등록하고 카드같은 것도 그 계좌로 등록해서 결제하는 식으로 하는게 나을지..??
아니면 기존계좌사용해도 별문제가 없을지?? 궁금합니다.

4. 사업용계좌를 만들어도 사실상 제가 사업용으로 쓰는 금액이라고 생각되는게 따로 없는데 이것저것 막 결제해도 문제가 되지는 않을까요?

예를 들어 기저귀를 구매한다던가 등 전혀 사업과는 관련없는 것들이요..

전 프리랜서 개발자라서 사실 사업용이라고 굳이 넣는다하면
급여, 교통비, 식비, 간식비 정도밖에 없을 것 같아서요."
쇼핑,생활용품,"대구 남구에서 서구로 거리는 5km정도 되고
엘베없는 2층에서 엘베없는 2층으로 가고 골목이 많이 좁아 사다리차는 진입불가일듯 합니다.
큰짐은 매트리스, 1200자철제TV다이, 서랍장(속옷,양말용이라 크지않지만 무게있음)
그 외에 옷,잡동사니,생활용품,소형가전들이 있어요.
1톤트럭에 다 실어질것같고 안실어지면 잡동사니같은 작은것들은 자차에 실어서 옮길수있어요.
이사일자는 12월말이구요
반포장이사비용이랑 일반이사비용 각각 알고싶어요.

비교사이트 광고사절 X "
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,인테리어 가구 및 소품과 생활 용품 등을 서아프리카의 코트디부아르외 2 개국 전국 매장에 납품하기로 진입 했습니다. 입점하기가 엄청나게 까다로웠는데 저희는 운 좋게 성사가 되었습니다. 물론 판매는 현지의 교민이 하시기로 했습니다. 좋은 제품과 상품(중국산 절대 불가) 추천 부탁합니다 
쇼핑,생활용품,"스토어팜으로 구매대행을 하려고 합니다 
예를 들어 알리익스프레스에서 판매하는 인테리어 소품을 
제 스토어팜에서 팔려고 합니다

해외에서 고객집까지 바로 보내려고 합니다.
1. 보통 개인통관번호를 고객한테 받던데 그 이유가 정확하게 뭔가요?
제 개인통관번호로 구매하면 세금이 많이 나와서 그런가요? 아니면 제가 구매를 해서 판매를 하면 안되는건가요?

2. 또 하나 궁금한점은 해외구매대행은 어떤 업종코드를 추가해야되며,
세금 낼때엔 어떤 방식으로 진행되나요? 국내 부가세 산정방식이랑 다르다던데
매입을 잡을때는 어떻게 잡아야하나요?

3. 그리고 kc인증을 해야되는 품목이 따로 있나요? 예를 들면 어떤건가요?

4. 그리고 판매하려는 제 입장에서 해외직구랑 해외구매대행이랑 차이가 뭔가요?"
쇼핑,생활용품,"안녕하세요 하기 내용 해석 부탁 드립니다.

 The Solicitation is composed by 4 TABs. Some tips to complete it:
 * TAB 1 – Products: Each product must be defined as Qualifying (USMCA), Non-Qualifying (COO)       or Invalid/Obsolete
* TAB 2 – Parties: All the fields must be completed

* TAB 3 – Signature: All the fields must be completed (in case of no fax number, repeat the phone     number or type “NA” and save)
* TAB 4 – “USMCA” is a link and should be blue, if not, select the items on 
  TAB1. Now you can visualize, print and sign your document before submitting it
*  If an “error” occurs, an extra TAB will appear with the error description"
쇼핑,생활용품,"안녕하세요
현재 월세 살고 있는데 아파트로 이사를 가게 되어서 현재 집주인께서 부동산에 집을 내놓은 상태입니다
며칠 전 부동산에서 집을 보러 가도 되겠냐고 연락이 오셔서 현재 키우고 있는 강아지가 모르는 사람이 오면 짖어서 현관, 1층 공동현관 문 열어놓고 강아지 데리고 1층에 내려가 있을 테니 집 보러 올라가시라고 했습니다.
그렇게 집을 보고 가셨는데 오늘 부동산 어플 확인해 보니 냉장고에 붙어있는 사진들,,, (멀리서 찍은 사진이라 얼굴이 보이거나 하지는 않아요ㅠㅠ) 제 생활용품, 짐, 심지어 잠옷, 빨래통까지 나온 사진을 찍어서 올려놓으셨더라고요 ...
저한텐 사진 찍었다는 말씀도 없으셨고 찍어도 되냐고 물어보신 적도 없습니다 ㅠㅠ
사진 내려달라고 얘기해도 되는 건가요..?"
쇼핑,생활용품,축제 때 댄스부 소개 멘트 추천 해주세요 ㅜㅠㅠㅠㅠ
쇼핑,생활용품,"궁금한 점이 있어 글 남깁니다

1. 이사 시 미리 견적을 내러 집에 방문하시나요?
2. 반포장이사로 짐 옮기는 것을 도움받고 싶은데 이용박스가 조금밖에 없어스오...박스랑 비닐같은 것도 미리 제공을 해 주시는지...
3. 제가 이사가는 곳이 차량으로 네이버 지도 기준 12분 전후이고, 둘 다 엘베있습니다. 아파트에서 원룸으러 이사가는 건데 아파트에 있는 제 짐 일부만 가져가는 거라 큰 가전이나 가구가 없습니다. 큰 게 있다면 가로 40cm×세로190cm가량의 책장 하나입니다. 나머지는 바퀴형 플라스틱 헹거, 책, 선풍기, 조그마한 가전기구, 옷, 그 밖의 생활용품, 그릇조금 등입니다. 아직 짐 정리중이라 물건을 버리고 있는데 몇 박스가 나올진 잘 모르겠습니다
4. 이사하면서 추가 비용요구 없는 것에서 하고싶습니다.


대략 어느 정도 견적이 나올까요...?"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"네이버 11번가 쿠팡 등 판매자의 상품을 보고 있으면 
궁금한 것이  생겼습니다.

중국에서 판매중인 상품이 있습니다. (의류이구요)
 그런데, 한국의 판매자분은 같은 옷을(같은 디자인) 
각자의 상호(자기 브랜드)로 판매를 하시고 계십니다

실제 옷,  옷의 라벨에는 메드인 코리라라고 하시는 분 계시는 데, 
            이럴 경우 라벨갈이 ㅇ원산지 위조에 해당되지 않는지요?\
옷의 성분 표시 및 세탁 방법 이런 것에 대해서 궁금합니다.

그리고, 옷을 수입 후 라벨 (택) 에는 어떤 표시를 해야되는 지 궁금합니다.
원산지 메드인 차이나라고 라벨에 분명히 명시가 되어 있어야 하나요?
아니면, 메드인 코리아라고 변경이 가능한가요? 

원산지 중국을 메드인 코리아라고 변경이 가능한 방법이 있을까요 ?
합법적으로요.
(관련해서 더 배우고 싶습니다. 저두 옷을 조금 소량으로 수입을 해보고 싶습니다)"
쇼핑,생활용품,"실용적인 공약 추천좀 해주세요. 
(예시: 반 안에 생활용품 설치)
그리고 연설할 때 부드럽고 다정한  목소리를 아이들이 좋아할까요? 아니면 약간 쎈 목소리를 좋아할까요?
공약은 될 수 있으면 아이들이 잘 하지 않는 것으로 해주세요. (링크x) 
공약 추천이랑 위 질문에 대답 해주시면 채택하겠습니다. 
진짜 급해요 ㅠㅠㅠ 내일 선거고, 초등 6입니다. "
쇼핑,생활용품,"충북 영동에서 서울 신림으로 이사한다고 치고,
원룸에서 생활한거라 짐은 그렇게 많지 않아요
옷 20벌 정도랑 기본적인 생활용품 정도인데
이사 비용 얼마나 나올까요?"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"경매에서 아파트를 낙찰받았는데 소유자는 전혀연락이되지않고 간혹 아버지되시는분이 가끔와서 우편물을가지고가는상태입니다 이분을통해 아파트비번을 알게되었고 아파트안에 생활용품 쓰레기 다 알아서처리하라고합니다 이사비용도 적정선에서 합의되었고요.
근데 소유자가아닌 아버지와 합의해도되는지?. 아파트비번을알고있는걸보면아들소재지는알고있을듯한데 모른다고만하시네요.
지금은 소유자가족동의하에 비번을 바꿔두었고 짐은 그대로있는상태입니다 아버지는 이사비주고 짐은 맘대로하라시네요 이럴때는 어떻하죠? 전문가님의 답변부탁합니다"
쇼핑,생활용품,
쇼핑,생활용품,"안녕하세요 중2인데 남자 2명이서
랩할려고 해요
Indigo나 문제아처럼 빠른랩 있는랩좀 알려주세요 ㅜㅜ"
쇼핑,생활용품,"실적은 30만원 정도가 적당할 것 같고요

제일 중점으로 보는건 
-교통비(KTX, 지하철) 할인
-쇼핑 적립(쿠팡, 편의점.. 등 생활용품 위주로 소비해요)
입니다.

그 외에 카페도 자주 가고 배달도 자주 시켜먹는데 그런쪽으로 혜택이 있으면 더 좋구요
간편결제 (네이버페이)도 자주 사용합니다~
적당한 카드 있을까요?
사회 초년생입니다.

현대카드는 이미 있어서 현대카드 제외하고 추천 부탁드려요."
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"실적은 30만원 정도가 적당할 것 같고요

제일 중점으로 보는건 
-교통비(KTX, 지하철) 할인
-쇼핑 적립(쿠팡, 편의점.. 등 생활용품 위주로 소비해요)
입니다.

그 외에 카페도 자주 가고 배달도 자주 시켜먹는데 그런쪽으로 혜택이 있으면 더 좋구요
간편결제 (네이버페이)도 자주 사용합니다~
적당한 카드 있을까요?
사회 초년생입니다.

현대카드는 이미 있어서 현대카드 제외하고 추천 부탁드려요."
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"다녀본 사람들이나 다니고 있는데사람들 ㅈㅂ
현재 초6이고 기숙사 고민중여요

1 기숙사 환경은 어떤가요 ? ( 케바케 ?

2 룸메는 어떻게 배정되는거에요 ?
룸메는 여자끼리 남자끼리죠 ?

3 주말에만 부모님 볼 수 있나요 ?

4 기숙사에서 생활하고 기숙사 전용 학교에 가서 수업하는거죠 ?

5 정해진 시간이 일어나고 밥먹고 하나요 ?

6 기숙 비용 ? 은 얼마나 드나요 ?

7 거기 지키는 분이 있나요 ?
그럼 그분은 무서우신가요 ? ( 사바사 ?

8 기숙사 좋은점은요 ?

9 기숙사 나쁜점은요 ?

10 중학교 기숙 한번 다니면 고등학교까지 기숙학교인가요 ?

11 기숙사에는 생활용품이 기본적으로 배치 되어있나요 ?
아님 직접 가지고 가야하나요 ?

12 기숙사 가려면 뭐가 필요한가요 ? ( 학력 , 성적 등등"
쇼핑,생활용품,"150불아래로 면제인걸로아는데

30불짜리 10개사던 100개사던 관세없는건가요?

개수는 상관없이 150불넘는 비싼상품들만 해당되는건가요?"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"폴댄스 필수 용어 알려주세요
폴링? 같이 초보는 모르는 용어 알려주세요!!
(폴링이 뭔지도 알려 주세요ㅜㅜ)"
쇼핑,생활용품,이번에 일본가서 페이젬 다이어리 사려고 하는데 오사카 도톤보리나 우메다 쪽에 파는 곳이 있나요?
쇼핑,생활용품,"서울에서 경남까지 멀리 이사하는데 먼 거리라 1박 2일로 하며 하루 전날 이삿짐을 포장 이사차에 옮겨 다음날에 이삿집에 들어갑니다. 아파트에서 아파트로 가는데 둘다 사다리차 사용하는 조건입니다.

9자장롱1개, 6자장롱2개, 옷장 옷듷
5단 서랍장1개(가로90세로130),
킹침대1개, 슈퍼싱글침대2개, 베드형소파ㄱ자형(큰편), 양문냉장고(854L), 김치냉장고(작은것126L),
6인용 원목식탁및 의자6개(158×88),
독서실책상(가로 120), 책상바퀴의자2개),
간이아일랜드식탁(120×60),
32인치TV, TV스탠드서랍장(150×45),
9입구책장(110×100)4개, 책장(60×190)1개
책이 위의 책장에 들어가고 책장이 약간 부족한정도

기타 : 전자렌지, 가스렌지 등 주방용품, 각종 생활용품등
이 정도 짐이면 차량은 몇톤 정도이고 비용은 대략적으로 얼마나 들까요? 잘 아시는 전문가 분들 대략적이라도 비용부탁드립니다. ~~"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"9년째 사업자운영중
생활용품 도소매
평균매출 3000~4000만
순익 600~700 
연체 미납은 없으며 작년 개인자금 몇군데 원금종결로 인해서
요근래 알아보니 사고자 등록으로 거래가 불가하다고 하네요
8/3일쯤 상환가능한데 일주일정도 150만원 가능한곳 알아보고있습니다.
진짜 가능한곳만 댓글달아주세요
카드깡 내구제 이런거 댓글달지 마시구요"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"안녕하세요 저는 현재 초 5이고, 학교에서 하는 <과학 키움 영재>에 다니고 있습니다! 여기서 산출물 대회라는것을 하는데 과학에 대한 여러가지 중 주제를 골라서 탐구하고, 실험한 것을 ppt로 정리하여 발표하는 즉, 과학자들이 하는 일을 초등학교 눈높이에 맞춰서 하는건데요. (산출물 대회를 아는 분들도 많을거라고 생각하고, 제가 앞서 말했던 내용과 좀 차이가 있을 수 있습니다.) 제가 초 4 때도 키움영재를 다니면서 산출물대회를 했었는데 그 때는 <어떤 생활용품이 소리를 가장 잘 막아줄까> 라는 주제로 했었습니다. 어떤실험이었는지 대충 설명드리자면 종이호일, 수건, 은박지 등등의 우리 생활속에서 활용되는 생활용품들로 소리 측정 앱을 깐 핸드폰을 다른 핸드폰으로 음악을 틀어서 같은 구간에 사진을 찍고 데시벨을 측정 후, 어떤 생활용품이 소리를 가장 잘 막아주는지, 과학적 이유는 무엇인지에 대해 탐구하고 조사하는 활동을 했었습니다. 이번년도에는 선생님이 추천할만한 주제들을 한 20가지 정도 보여주셨었는데 모기에게 물리면 간지러운 이유는 뭘까, 봉선화는 어떻게 물들여질까 등등이 있었거든요? 근데 저는 다른 특별한 주제라던가 꼭 특별한 주제가 아니더라도 추천해주시는 흔한 주제는 하고 싶지 않아서 이렇게 지식인에 글을 써봅니다! 일단 필요한 필수 항목들을 말씀드리자면 <1.실험을 할 수 있는주제여야 한다. 2. 과학적 사실이 너무 흔하게 알려져 있는 주제는 아니어야 한다. 3. 탐구나 조사가 가능한 주제여야 한다.> 이 3가지 정도가 될 것 같네요! 동물이나 식물, 과일이나 도형의 특징 같은 것들이면 더 좋을 것 같아요! 정 마음에 드는 주제가 없다면 봉선화는 어떻게 물들여질까로 할 생각입니다! 주제 많이 추천해주시길 바랍니당 ㅜ"
쇼핑,생활용품,
쇼핑,생활용품,오늘 과학 날씨의 관한 생활용품을 설계하기 인데 유용한 날씨에 대한 생활용품 없나요 (내공100 채택 드림)
쇼핑,생활용품,"콩쿨에서 심사위원분이 오래 들으실 수 록

못하는건가요 잘하는건가요? 제발 알려주세요ㅠ"
쇼핑,생활용품,"동생이 해외직구로 물건을 시키고 싶다고 해서 별생각없이 제 통관번호를 알려주었습니다
동생은 물건을 주문했고 어제 에이씨티 앤 코아물류라는 곳에서 카톡으로 본인의 통관번호를
적으라는 메세지가 왔습니다
어떻게 해야하나요?"
쇼핑,생활용품,길 가는데 뭐 자신이 절 6년 다녔다고 하면서 사람 잘 도울거 같은데 좀 확신이 없다고 한 5분 얘기하더니 사람들 도울 생각 없냐고 하면서 조그만거면 된다고 4000원짜리 생활용품(락스)만 사주면 큰 도움 될거라고 말하고 사주니 들고 가던데 살면서 이런일은 처음겪네요.. 매우 당황;; 뭘까요 도대체
쇼핑,생활용품,
쇼핑,생활용품,"매장면적 340평 정도의 생활용품점 내에 샾인샾 개념으로 철물코너를 넣어 보려고 생각을 합니다.
철물에는 경험이 없어서 도움 요청드립니다."
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,학교에서 재활용품으로 만드는 생활용품 만드는거 하는데 애들이 왠지 다 할거같은거 밖에 생각이 안나서 흔하지 않은 생활용품이 있나요? 쉽게 구할순 있는데 주변에서 잘 보지 못하는 그런 생활용품이용 만약 있다면 재료도 조금 알려주실수 있을까요?
쇼핑,생활용품,"부산항에서 물건 수입해서 국내에 파는 유통업자입니다.
온라인,오프라인이랑 B2B/B2C 모두 하고 있고 지금 쓰고 있는
물류 업체가 솔루션 제공이 안되는 곳이라 그런지
재고 관리가 잘 안되네요.

그래서 부산 3pl 업체 찾으려고 하는데
경남권이나 대구에 위치한 업체도 괜찮습니다~~
지금 현재로선 경상권이 좋은데 추후에 서울이나 경기도로
사무실 이사 계획이 있어서 경기도도 상관없습니다.


품목은 생활용품이며 월 3만 팔레트 수입하고 SKU는 총 9가지입니다. 택배 출고량 3,000건 정도고 나머지는 다 B2B로 출고됩니다.
주로 오프라인 물류가 많은데 한 마디로 다이소같은 곳에
대량 납품한다고 보심 됩니다.

물류대행 가능한 부산 3pl 업체 답글 남겨주세요."
쇼핑,생활용품,
쇼핑,생활용품,"기프트샵처럼 패션잡화,리빙용품,패브릭제품, 자체제작상품 등등 판매하다가 외부 제품들도 입점수수료받고 판매하고 싶은데 사업자는 어떤 걸로 등록해야하는지 문의드립니다 :)

- 패션잡화
- 종합생활용품
- 인테리어소품 등등

어떤 걸로 해야할지, 또 사업자별 과세는 어떻게 되는지도 궁금합니다 :)"
쇼핑,생활용품,... 그래서 준비 과정에서 '전기용품 및 생활용품... 및 생활용품 안전관리법'이 적용되나요? 2. 원산지만... 전기생활용품안전관리법에 따른 안전기준준수대상 ...
쇼핑,생활용품,"1. 저는 생활용품, 편지지, 옷, 책 표지 등 물건 디자인하는 직업을 하고 싶은데 어떤 학과를 가야할지 모르겠어요
디자인고등학교에 진학하고 싶은데 학과에 대해 아는 게 별로 없어서 고민이 많아요ㅜㅜ
2. 디자인 고등학교에 진학하려면 미술도 잘해야 하나요?
미술 실기 안 보는 고등학교랑 대학교도 알려주세요ㅠ
고등학교 지역은 경기도나 서울로 추천해주세여"
쇼핑,생활용품,"아동복 폐업하려고하는데

마네킹, 행거, 옷걸이, 재고 등 일괄로 처리해주는업체 알고계신가요?ㅜㅜ"
쇼핑,생활용품,"서울 강북구에서 춘천까지 학생 짐 옮기려고 해요
가구는 없고 옷가지하고 생활용품 컴퓨터...
자가용 한대 분량이네요.
가격이 어느 정도 일까요?"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"현재 캠핑용품, 강아지용품, 생활용품 판매하는 스마트스토어 운영중입니다.

올 여름, 가을에 시즌특별 상품으로 과일(포도) 판매를 준비하려고 하는데요

현재 사업자 업태 업종은 전자상거래, 도매 및 소매 입니다.

스마트스토어에 과일 판매 시 추가로 사업자에 추가로 등록해야 하는 항목이 있나요?   "
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"지금 부산 원룸 살다가 서울 금천구로 이사 가려고 하는데

짐은 크게 30인치 티비랑 티비 다이, 작은 서랍 , 컴퓨터 , 컴퓨터 다이 말고는 옷 생활용품 자잘한거 있어서 양은 얼마 안됩니다.

운송 맡기고 싶은데 견적이나 얼마나 나올까요 ?"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,신규 회원 가입 혜택으로 받았는데 어떤 카테고리인지 모르겠네요...
쇼핑,생활용품,"안녕하세요
22년11월 중 LH전세임대 주택으로 이사를 하였습니다 계약 할 당시 관리비가 7만원 이였는대 이 관리비가 매달 13만 에서 15만 나와요 계약당시 분명 관리비가 7만원이라고 했는대 생활은 해야하고 생계비 나오면 1인이라 80만원정도 나오고요 그걸지금 겨울에 난방도 많이 나와서 3달 밀려서 45만원 값아 나가고 있고요 나오면 교통비 10만 충전 통신비 7.8만원 정도 내고 LH전세임대료 20만 납부 하고 생활용품이나 반찬 국 재료 사면 생계비는 마이나스 나거든요 해서 다른곳으로 이사를 해도 계약위반 이댈까요 여기로 이사온지 6개월 빛만지고 있어요 어떡해야 할지 시중 은행도 파산하고 면책도 끝이나서 신용도는 중 상 수급자 대출할려고 하니 신용점수 하위 20% 가대야 대출이 대고 저는 중 상 신용점수 라서 안대고요 수급자는 직장이 없는대 한달 병원만 내과 정신과 신경외과 치과 이중 정신과 여기는 버스타고 왔다갔다 하는대만 2시간씩 총4시간 이내요 이사 한다면 계약위반 나올까요"
쇼핑,생활용품,... 그래서 준비 과정에서 '전기용품 및 생활용품... 및 생활용품 안전관리법'이 적용되나요? 2. 원산지만... 전기생활용품안전관리법에 따른 안전기준준수대상 ...
쇼핑,생활용품,생활비대출은 소득공제에 포함 안되나요? 요번에 생활비 대출을 150을 받아 기숙사비+생활용품+옷등을 사느라 썼는데 이게 기초수급자 혜택에 영향이갈까요?
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"주부고 

생활용품이나 주유, 영화 정도? 사용 많ㅇㅣ 합니다 
할인 많이 되고 괜찮은 신카 머 있을까요

참 정수기 렌탈을 하려는데 제휴카드가 있어야 하는데 보통 
롯데카드가 많던데 ... 어떤ㄱ 좋나요"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"옷,행거,플라스틱 서랍장, 생활용품 등 만 있어요
비용 알고싶어요~~"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"일회용품, 생활용품,생수,음료수 모두 사용하고 있는데장사가 예전 같이 않아서 가격이 좀 더 저렴한곳을 찾고있는데 착한가격에 납품해주는곳 있으면 추천해주세요"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"제가 진짜 사업 초짜라서 그런데요.

식자재나 이런것들 쿠팡이나 인터넷에서 사업자 신용카드로 결제하면 이부분들도 알아서 매입으로 잡히나요?? 나중에 세금관련해서 자동으로 올라가는건지.."
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"요즘 sns에서 소품샵 포장 영상 많이 보이는데요
산리오 등 귀엽고 아기자기한 소품들
도매, 사입 등 보통 어떻게 어느 방법으로
이용하시고 판매하시는지 궁금합니다."
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"제목처럼 심플하곰 모던한 디자인으로 원목 거실장을 보고 있는데 가격은 조금 있더라구요..
그래서 꼭! 원목은 아니어도 높은 거실장(티비다이)로 심플하고 모던한 디자인 찾고있는데 가격은 20~30만원 그 이상은 안되요ㅠㅠ

좋은 거실장 있으면 추천좀 부탁드려요
단, 이것저것 생활용품 다 넣을 수 있는 서랍거실장 (수납 공간이 많은 거실장) 으로요!"
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,
쇼핑,생활용품,"영업용 화물은 반드시 화물 공제보험이 필요한가요?
아님 종합 보험만으로도 괜찮은가요?
8.6톤 윙바디 입니다,
주로 생활용품 수송이고요~~"
쇼핑,생활용품,
쇼핑,생활용품,
