카테고리,키워드,질문
날씨,눈,
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,
날씨,눈,내일 강설량 좀 알려주세요 내공 드림요
날씨,눈,오늘 온다고 하던데 아직안오는것 같아서요
날씨,눈,
날씨,눈,1월 18일쯤에 가려고 하는데 그때도 눈이 많이내리나요?
날씨,눈,
날씨,눈,날씨가 흐린데 눈이 올까요
날씨,눈,
날씨,눈,"말 그대로 추운 날씨인데 눈이 안오는 이유가 너무 궁금합니다
너무 길지 않게 요약해서 부탁드려요!"
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,내일은 전북 남원시 날씨 춥고 눈 오나요?
날씨,눈,오늘 눈 많이 오나요? 쌓일정도로 오나요?
날씨,눈,
날씨,눈,"비가 오는 날씨를 우천이라고 하잖아요.
예를 들어 '우천 시 안전운전, 우천 시 공연 취소' 같은 말들을 쓰는데
그럼 눈이 오는 날씨는 뭐라고 표현해야 할까요?
OO 시 빙판길 조심, OO 시 제설작업 요함. 
이런 말을 쓰고 싶은데
무슨 단어를 써야할지 모르겠네요."
날씨,눈,
날씨,눈,
날씨,눈,"광주광역시 2월 날씨, 눈 올 확률이 있을까요?
연휴에 눈온다던데 이번 연휴 지나고도 눈이 올려나요ㅠㅠ"
날씨,눈,
날씨,눈,지역은 춘천입니다. 혹시 눈 소식 있나요? 
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,1월 11일 화요일날 제주도 날씨 눈 비올 확률 60프론데 안 올 수도 있을까요?
날씨,눈,
날씨,눈,내공 50
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,"안녕하세요!
이번에 눈이 오고 날씨가 좀 따뜻해졌다는 생각이 들어서
궁금증이 생겨 물어봐요
왜 따뜻해지는지 자세하게 알려주시면 좋겠어요!!"
날씨,눈,내일도 날씨 눈 올 확률 있을까요 생일이라 눈 오면 좋겠는데…
날씨,눈,
날씨,눈,12/19일 (화요일) 경기도권 눈이나 비올까요?
날씨,눈,
날씨,눈,"안녕하세요 

어제 12월 24일이랑 오늘 25일 

울산에 눈이 왔나요? 

울산 사시는 분 정확하게 알려주세여"
날씨,눈,"2010년때부터 날씨 비 많이 오고 우박 벼락 돌풍 천둥번개 눈 폭설이 내리기 시작 되 날씨 변화로 자연재해
시작됐나요?! 자세한 설명과 답변 부탁드립니다"
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,"이번에 창고를 반으로 나누어서 원룸을 만들었는데 눈이 매워요..
환기를 안시키면 눈이 매워서 지낼수가 없어요...
창고 반은 경유 보관용 통이 있어서 날씨가 더워지면서 그 유증기가 원룸 안으로 들어와서 매운건가요 
아니면 어떠한 이유 때문에 눈이 매운지 알 수가 없어요
창고 반 원룸을 만들면서 단열은 100미리 단열을 했고 석가래 지분으로 지붕도 75미리 단열을 했습니다
그리고 출입문은 방화문으로 했고 창문은 1개입니다
의심이 가는곳은 창고 반쪽에 있는 경유 기름통에 유증기가 원룸 안으로 들어와서 환기를 안 시키고 하루정도 놔두면 그 유증기가 날씨가 더워서 화확반응을 해서 눈이 매운것 같은데 이유가 있을까요
단열을 하면서 1종2호 스트로폼에 우레탄 폼으로  시공했고...스트로폼앞에 소송각재치고 합판에 석고1p
시공하였습니다
2틀정도 환기 안시키면 눈이 매워서 방으로 들어갈 수가 없는데 그 이유를 알 수 있을까요
도움좀 부탁드립니다...."
날씨,눈,
날씨,눈,"영국 하이랜드 겨울철 날씨에 대해 잘 아시는 분 계신가요?

겨울철에 눈이 많이 내리나요?

차량이 못 지나다닐 정도인가요?"
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,강릉 경포대를 12월 18-20 여행 예정인데 날씨가 눈이 올까봐 걱정이네요 예상 날씨상으로는 온도만 떨어지고 눈은 안오는데 혹시나 해서 질문 드립니다 강릉의 12월 중순 날씨는 어떤가요 아무래도 강원지역이라 눈이 많이 오기도 하나요?
날씨,눈,안냥하세요 7~8일 1박 2일로 대전 놀러가려구하는데 눈 올까요??
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,
날씨,눈,"날씨보면 눈소식 비소식 눈과 비는 소식을 붙히는데 왜 그런건가요??
해소식 안개소식 구름소식은 없고"
날씨,눈,"날씨의 아이 보는데 한여름에 눈이 오던데 과학적으로 가능한일인가요 

빙하기, 화산폭발 이런거 말고 21세기에 가능한가요"
날씨,눈,"이번주 평일 월요일 부터 금요일 까지 엘리베이터
점검이 없길 바래고 날씨도 비 와 눈 오지 말고 제발
점검중 이와 날씨 비 눈 없도록 바랍니다 답변 빨리
빨리 빨리 빨리 빨리 빨리 부탁해요."
날씨,눈,"축구에 취소가 되는 날씨는

① 비 ② 눈 ③ 한파 ④ 폭염 ⑤ 미세먼지"
날씨,눈,
날씨,눈,날씨 기상 기후 차이가 무엇인가요?
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,"9n년생입니다

어릴때부터 현재 2023년까지 생각해 봤을때
해마다 눈 내리는 날과 눈의 양이 줄고있는거같은데
기분탓인가요 아니면 실제로 그런가요?

앞으로 눈오는 날이 많아지는지 적어지는지
너무 먼 미래말고 2050년도 즈음 까지의 눈내리는날의 추세를 알고싶어요

결론에 따른 이유도 같이 알고 싶습니다"
날씨,눈,
날씨,눈,내일 남친이랑 데이트 하러 가는데..내일 날씨가 눈 온다고 하던데.. 니트치마랑 목티입고 롱패딩 입기 괜찮을까요??..ㅜㅜ급해요..ㅜㅜ
날씨,눈,
날씨,눈,"당장 낼모래인 18일에 제주도를 가는데요 ㅠㅠ
18-21 3박 4일을 가는데 하필 날씨가 눈,비 난리네요ㅠㅠ
이런 경우는 처음이라 오늘 보니 다 결항이던데 월요일에 갈 때는 어찌저찌 갈거같은데 돌아오는 날 때문에 걱정이네요,,
이런 날씨는 결항 될 확률이 높을까요 ..?
목요일에 돌아와서 금요일에 바로 출근이라 걱정이네요
아싸리 취소를 해야할지 ,,"
날씨,눈,1월 말~2월초 여행가는데 날씨 많이 추울까요??? 작년이나 연 평균 어떤 날씨였을까요?? 눈 많이와서 결항되지는 않겠죠..
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,오늘 남친이랑 데이트 하러 가는데..내일 날씨가 눈 온다고 하던데.. 니트치마랑 목티입고 롱패딩 입기 괜찮을까요??..ㅜㅜ급해요..ㅜㅜ
날씨,눈,
날씨,눈,오늘 남친이랑 데이트 하러 가는데..오늘 날씨가 눈 온다고 하던데.. 니트치마랑 목티입고 롱패딩 입기 괜찮을까요??..ㅜㅜ급해요..ㅜㅜ
날씨,눈,
날씨,눈,2월말에가서 3월15일까지 배낭여행계획입니다 하지만 스위스는 날씨운이 따라줘야한다는 말도 많던데요 2월3월 날씨가 궁금합니다 스위스 사시는분이나 잘 알고계시는분 답변부탁드려요
날씨,눈,"날씨의아이 눈오는 장면 3~5장 정도 주세요

아무리 찾아도 없더라구요"
날씨,눈,"스위스 2월 중순에서 말쯤 날씨 어떤가요?
눈이 계속 있나요???
2월에 스위스 가려고 하는데 눈이 없을까봐요ㅠㅠ"
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,내일날씨가 눈오고 비온다는데 왠만한거들 다 탈수있나요 야외놀이기구
날씨,눈,날씨의아이 눈오는 장면 사진구해요
날씨,눈,"12월 24일 25일 날씨 어떤가용??
온도 말고 눈온다,비온다,맑다 이렇게 부탁해용"
날씨,눈,
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,뉴욕과 보스턴은 1월에 눈이 교통에 문제가 있을정도로 많이 내리나요? 기온은 구글링해보니까 한국이랑 별 차이 없는 것 같긴한데.. 어학연수할 때 뉴욕/보스턴과 샌프란시스코쪽 중에서 샌프란시스코 추천할 만큼 춥나요?? 추위를 싫어하는 편이긴 합니다.. 내공50드릴게요
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,"안녕하세요. 26세 남성입니다. 최근 요 며칠전부터 가끔씩 눈에 피로가 엄청납니다. 졸리지는 않는데 눈이 피로감에 눈 주변에 두통도 있구요. 힘도 없고 속도 약간 울렁거리며, 물건을 들어올릴때마다 몸이 살짝 떨리듯이 맥이 없어지는데 원인이 뭐죠?? 일에 뭐든지 집중도 안되고... 날씨가 급격하게 추워져서 그런가요??"
날씨,눈,"2월 13일 월요일 날씨 어떤가요?? 비나 눈 안오겠죠
코트 입고 머플러 두르기 적당한 날씨일까용"
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,"올해 11월 중순경 하얼빈 자유여행 계획중입니다.

날씨가 어느 정도로 추운지 가능한 자세히 답변해 주세요...."
날씨,눈,"그 제목 그대로 반반날씨? 그런걸 뭐라고 하나요?
만약 A가 오른쪽에 있을때 비가 오고 있는데 A의 바로 왼쪽에서는 비가 내리지 않거나 눈이 오는 그런 현상? 날씨?를 뭐라고 하나요?? 알려주세요!!"
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,날씨 보니까 내일 눈 온다고 하는데 진짜 올까요?
날씨,눈,
날씨,눈,
날씨,눈,"핸드폰 날씨앱이 정확한가요 네이버 날씨가 정확한가요
금요일에 롯데월드 가는데 핸드폰자체 날씨 앱엔 비나 눈 안 온다고 하고 네이버는 비나 눈 온다고 해서요 뭐가 맞는거죠? ㅈㅂ요 급합니다 부탁드려요ㅠㅜㅠㅠㅠㅠㅠㅠㅠ"
날씨,눈,제주도 여행을 1월 15일쯤 가려고 하는데 혹시 1월달엔 제주도에 눈 오거나 하나요 ?? 아니면 그냥 엄청 춥기만 한가용 ?! 내공 100이염염
날씨,눈,
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,"바람때문에 날아가서 제 기능을 못하게 될까요?
아니면 제자리에 머물수있는 기능이 따로 있나요?"
날씨,눈,
날씨,눈,"명령어 weather 로 눈이 내리게 하려고 하는데 clear, query, rain, thunder 밖에 없습니다
어떻게 하면 눈이 내리게 할 수 있죠?"
날씨,눈,12원 중순 뉴욕에 눈 많이 오나요? 아니면 비가 오나요? 여행 갈 건데 비 오는 날씨는 최대한 피하고 싶네요
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,2022년 1월19일 충청청남도 천안날씨 밤에 눈이온걸로 기억하는데요 알려주세요
날씨,눈,
날씨,눈,솔직하게 뭐가 더 정확한가요 ㅋㅋㅋㅋ 제 경험상 애플 날씨 앱이 눈 온다고 할 때 네이버는 눈 온다는 말 없었는데 눈 진짜로 안 왔거든요... 본인들이 지내면서 애플이랑 네이버 날씨 중에 뭐가 더 정확하셨었나요?
날씨,눈,이번 겨울이 좀 늦게 온거 같은데 1월 말에도 눈이 과연 올까요?
날씨,눈,
날씨,눈,
날씨,눈,전라도민인데 겨울 날씨가 왜이리 선선해요? 저번주에 눈 오고 나서 거의 초봄 날씨인거 같은데요(겨울치고는) 전라도 눈 1월달에 많이 올까요?
날씨,눈,
날씨,눈,"작년에는 2월초에 눈이 펑펑 왔는데
이번주 날씨보면 눈 하나도 없고
눈이 펑펑 왔으면 좋겠어여"
날씨,눈,
날씨,눈,"1년 반정도 된 고양이가 알러지성 결막염이 있어서
사료 테스트를 하고 있습니다

알러지 원인이 다양하겠지만
애기때부터 닭을 주성분으로 하는 사료를 먹여왔어서
닭을 제외한 성분의 사료들을 찾아서 반응을 보고 있는데

유독 올 해 여름은 비오는 날
더 붉어지고 심해지는 것 같더라구요?
알러지성 결막염이 사료나 간식이 아닌 날씨의 문제도 있을 수 있나요?

일단 집먼지나 화장실 먼지는 최대한 청결하게 관리해주고 있습니다"
날씨,눈,이번주 날씨 포근하고 다다음주부터 다시 강추위라는데 맞나요 이번주 돌아오는 일요일까진 포근한 날씨더라구요 그리고 눈 다 녹을까요?
날씨,눈,"내년 4월에 혼자서 배낭여행으로 프랑스, 스위스, 이탈리아, 영국을 여행 하려고 하는데요 4월에 서유럽 날씨는 어떤지 알려주세요 두꺼운 패딩을 가져가야 할까요? 그리고 스위스에서 눈을 보고 싶은데 스위스는 4월에도 눈이 많이 있나요?"
날씨,눈,"이 때가 유럽 우기 맞나요?
동남아처럼 금방 그치는 스콜이 아니기 때문에 여행하기에는 좋은 달이 아니죠?"
날씨,눈,
날씨,눈,제가집밖을잘안나가서 날씨개념이 없는데 눈 안 오겠죠?
날씨,눈,
날씨,눈,
날씨,눈,너무 조타 히히 내가 조아하눈 날씨
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,"안녕하세요 
11월4~7일
2박 3일 스위스 루체른에서 머물건데요 
딱 이틀밖에 안머물러서 날씨가 안좋을까봐 너무 걱정이에요
날씨가 안좋으면 리기산, 티틀리스 산은 아무데도 못가나요...?
ㅠㅠㅠㅠ"
날씨,눈,
날씨,눈,
날씨,눈,"1월 중순쯤에 대관령으로 사진촬영을 가려하는데요
눈이 있어야 이쁠거같은데 대관령이라 해도
항상 눈이 쌓여 있는거는 아니겠죠? 가는날 가까운날에
눈이 와야하겠죠 ㅠ"
날씨,눈,
날씨,눈,"비나 그런 다른 알림 말고 딱 눈 온다는 알림 오는 앱은 없나요??
어떤 시간이든 상관 없이 그냥 자기 지역에 눈이 오면 알림이 뜨는 앱이요!
(제가 눈을 좋아해서... ㅎㅅㅎ)"
날씨,눈,"1월 1일부터 12일까지 중에
양구 방산면에 눈이 올까요?

네이버 날씨에는 12월까지만 나와서요"
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,궁금합니다 빨리알려주세요
날씨,눈,
날씨,눈,"중국 상하이와 베이징 여행가고 싶은데,
12월과 1월 날씨 어떤가요?
그리고 미세먼지 심할까요?
기온은 상관없고 비나 눈, 미세먼지 관련 날씨가 궁금합니다"
날씨,눈,
날씨,눈,"안녕하세요 
제목 그대로 4월 29일 새벽에 중산리코스로 지리산을 올라가려 합니다
계속 천왕봉 날씨를 보고 있는데 다음주 토욜엔 최저 영하 4도 최고 4도라고 나오는데
29일까지 날씨가 좀 풀릴까요
반팔에 바람막이잠바 입고 얇은 패딩조끼 챙겨가려 하는데 괜찬을지 모르겠네요
영하로 떨어지면 등산길이 얼고 아이젠을 가져가야 하는지 알려주세요"
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,
날씨,눈,아니..여기 지금 부산 사상구인데 지금 날씨 보니까 기상청도 그렇고 다른날씨에도 눈이 온다고 되있는데 눈이 안와요..지금 혹시 부산에 눈 오는곳 있어요?그리고 날씨가 왜이러죠..;;;
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,"애프터/비포 구요
요즘 날씨가 습해서 잠결에 눈을 긁는것 같아요 그래서 아침에 일어나면 항상 충헐돼있는데 눈 모양이 변했을까요? 저 진짜 울것 같아요. 저 애프터 사진은 오늘 찍은건데 일어난지 얼마 안됐을 때 찍은거예요. 눈 충혈안된날은 눈이 괜찮을 때도 있는것 같기도 하고.. 눈 모양이 변하기도 할까요?"
날씨,눈,"썸남한테 고백하려고 하는데 언제 해야될지 모르겠어서 무슨 날에 하려고 하는데 그때까지 못기다리겠어요.
이번주에 눈 온다던데 첫눈 오는 날에 고백.. 촌스럽나요?"
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,"날씨 보니까 내일 눈이라고 하는데
오늘 비왔는데 내일 바로 눈이 내릴수 있나요?
바닥이 많이 미끄러울까요!?"
날씨,눈,
날씨,눈,"아이슬란드의 연평균 날씨가 해, 바람, 비, 눈 중에서 가장 많은 날씨부터 나열해주세요,,
진짜 학교 조사 과제여서 급합니다!"
날씨,눈,
날씨,눈,"썸남한테 고백하려고 하는데 언제 해야될지 모르겠어서 무슨 날에 하려고 하는데 그때까지 못기다리겠어요.
이번주에 눈 온다던데 첫눈 오는 날에 고백.. 촌스럽나요?"
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,이제 겨울인데 눈 언제 와요? 이번주 날씨는 눈이 안오네요
날씨,눈,천안 다음주 날씨
날씨,눈,
날씨,눈,"영하 날씨에 걷다보니 눈이 점점 춥고 따가워져 눈물이 났는데요
눈물이 나올 수록 점점 더 따가워지더라구요
영하의 날씨에 눈물이 눈속에서 얼 수 있나요?
그리고 그 눈물이 얼어 눈에 악영향을 줄 수 있나요?"
날씨,눈,
날씨,눈,"제가 12월16일-18일 제주도 여행을 계획 중인데,항공권.숙소.렌터카 다 예약을 햐둔 상태구요.
날씨를 보니 눈올 확율이 60프로 이던데,제가 눈길 운전은 해본적도 없고 해서 겁이 나는데,취소 수수료가 들더라도 취소 하는게 나을까요?제주도 눈오면 운전이나 비행기 결항 되거나 어떻게 되는지 궁금하여 질문 드립니다."
날씨,눈,
날씨,눈,
날씨,눈,"강원도에 눈이 많이 오는 곳이 어디인가요?
이번주 목요일부터 영하로 떨어지던데 눈 못보겠죠..?"
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,에버랜드 가려고 하는데 1월28일 날씨 어떤가요? 비나 눈이 오나요?
날씨,눈,눈을 누르고 있다가 떼면 번개모양같은 흰 실 같은 빛이 보이는데 먼가여??
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,에버랜드 가려고 하는데 1월28일 날씨 어떤가요? 비나 눈이 오나요?
날씨,눈,"오늘 서울에는 눈도 내리고 내일은 영하 8도까지 떨어진다고 하더라구요..

내일 날씨면 롱패딩 입는 날씨인가요??

오후 1시 2시 쯤에는 영하 1도 밖에 안 되는데 많이 추울까요??"
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,"24일 오전에 대구에서 전주가려구 하는데요
전주 날씨가 계속 눈 오고 , 제설 상태가 안좋아서
도로 상태가 걱정인데 가는거 가능할까요? 사고날까 걱정인데
도로 전체 정체인지 아직도 빙판길인지,, 돌아다닐만한지 교통상황이랑 도로가 궁금해요 ㅠ"
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,"지금 눈 좀 쌓인 것 같ㅇ은데
내일 한 4시에서 5시?까지 눈 계속 있을까요?
안 녹을까요?"
날씨,눈,
날씨,눈,"봄이 너무 좋아서 안지나갔으면 좋겠는데...

일년 내내 봄 날씨인 나라가 있나요?"
날씨,눈,
날씨,눈,이번에 폭설이 많이 내렸다고 하는데 눈이 거의다 녹았나요?
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,"눈 오는 날씨에서 초기화 하고 싶은데
아무리 뒤져봐도 모르겠습니다..
초기화 설정 어디 있나요?"
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,
날씨,눈,각 달마다 온도 예상해서 알려주심 감사하겠습니다..내공50
날씨,눈,
날씨,눈,대전은 겨울에 눈 많이 오나요? 전체적으로 날씨 어떤가여
날씨,눈,
날씨,눈,
날씨,눈,
날씨,눈,"날씨가 추워져서 그런지 눈이 원래 건조했지만 더 건조하고 아파요..ㅠㅠ
안구건조증인지 아니면 그냥 눈이 어딘가 안좋은지 모르겠지만
안과를 가봐야 할 것 같아요... 점심시간이나 주말에 갈거에요..
다산안과 추천 좀 해주세요ㅠㅠ"
날씨,눈,금요일날 에버랜드를 갈 것 같은데 날씨가 괜찮을까요..? 만약 눈 오면 주로 어떤어떤 놀이기구들이 멈추는지 알고싶어요ㅠㅠ
날씨,눈,
날씨,눈,2월 1일 날 스키장 가려는데 지금도 날씨가 너무 따뜻해서 눈 녹는 거 같은데 2월 1일 무주 스키장 눈 상태 괜찮을까요.. 인공눈 뿌린다해도 녹아버릴 거 같은데..
날씨,눈,
날씨,눈,네이버 날씨보는데 이번주 주말에 눈온다고 나와있네요 눈 오는거 아니죠?
날씨,눈,"저는 72세여자입니다.
지난 겨울부터 어지러워 깜빡 정신이 없을때가 있었어요.
컴퓨터,휴대폰을 3년전부터 신경쓰면서 작업을 해온탓에 늘 눈이 피곤하고 인공눈~~물도 넣고 백내장 초기라 약도 수년간 넣다가 근래에는 인공눈물만 사용하는데 얼마전 안과에서 검사결과도 이상이 없엇습니다.
 근거리 안경(다촛점)을 작업할때 책볼때 착용하는데 영~~붚편하네요,2년됫는데 처음부터 어른거리고 도 고가의 안경랜즈라 쉽게 교체도 못하겟고 안과검사결과 안경도수는 맞다고 하구요.

문제는 
항상 어지러우면서 눈이 뻑뻑하고 아침에 일어나면 진득한 눈꼽이 나와서 거즈로 닦아내곤해요.
진득한 눈물이 수시로 고이고 건조하기도 한 느낌과 함께 온종일 어지러운듯 맑은 정신이 아니어서 책을 못보고 어디 한군데 집중이 안되요.
오늘 아침에는 측두엽쪽이 아팠어요 잠시~
체매 전조증상인지~
무척 걱정이네요.
오늘처럼 흐린날씨에는 눈도 못뜰정도로 눌리는 압박감에 머리가 무겁고 아파요.
약을 안먹는 습관이라 진통제도 먹기 싫어요.
이대로 방치 하면 안될것 같아서요.
제가 진료를 받으려면 무슨 진료부터 받아야 할런지 ?
몰라서 전문가 선생님께 조언을 듣고싶습니다.
고견을 부탁 드립니다~"
날씨,눈,"제가 내일 눈썰매장에 가려고 하는데
가면 많이 추울까요?
혹시 내일 비랑 눈이 오나요??
내공 50드립니다!"
날씨,눈,"기상청 날씨누리를 보다가 눈 모양에 강수량이 ~1로 되어 있는건 눈이 최대 1cm까지 올 수 있다로 보눈게 맞나요, 최대 1mm온다로 보는대 맞나요?"
날씨,눈,"저는 72세여자입니다.
지난 겨울부터 어지러워 깜빡 정신이 없을때가 있었어요.
컴퓨터,휴대폰을 3년전부터 신경쓰면서 작업을 해온탓에 늘 눈이 피곤하고 인공눈~~물도 넣고 백내장 초기라 약도 수년간 넣다가 근래에는 인공눈물만 사용하는데 얼마전 안과에서 검사결과도 이상이 없엇습니다.
 근거리 안경(다촛점)을 작업할때 책볼때 착용하는데 영~~붚편하네요,2년됫는데 처음부터 어른거리고 도 고가의 안경랜즈라 쉽게 교체도 못하겟고 안과검사결과 안경도수는 맞다고 하구요.

문제는 
항상 어지러우면서 눈이 뻑뻑하고 아침에 일어나면 진득한 눈꼽이 나와서 거즈로 닦아내곤해요.
진득한 눈물이 수시로 고이고 건조하기도 한 느낌과 함께 온종일 어지러운듯 맑은 정신이 아니어서 책을 못보고 어디 한군데 집중이 안되요.
오늘 아침에는 측두엽쪽이 아팠어요 잠시~
체매 전조증상인지~
무척 걱정이네요.
오늘처럼 흐린날씨에는 눈도 못뜰정도로 눌리는 압박감에 머리가 무겁고 아파요.
약을 안먹는 습관이라 진통제도 먹기 싫어요.
이대로 방치 하면 안될것 같아서요.
제가 진료를 받으려면 무슨 진료부터 받아야 할런지 ?
몰라서 전문가 선생님께 조언을 듣고싶습니다.
고견을 부탁 드립니다~"
날씨,눈,눈 오는 날씨에는 뭐라고 해야 하나요??
날씨,눈,
날씨,눈,"제발 알려주세요
아이폰 날씨에는 눈이 안온다고 되어 있는데, 네이버 날씨에는 온다고 되어있어요..
오늘 새벽에 눈이 오면 제가 좀 힘들어지는데.. 눈이 올까요???? ㅜㅜㅜㅜㅜㅜㅜ"
날씨,눈,"2.10 날씨 보니깐 저렇게 눈 , 비? 표시 돼있는데
이월드 가려는데 비 말고 눈만 오면
놀이기구 작동 하나요 ?"
날씨,눈,강원도 홍천에 몇월 쯤 부터 눈이 오나요? 그때 맞춰서 놀러 가려구요
날씨,눈,
날씨,눈,1월 24일에 스키장을 가려고 하는데 이번 겨울이 좀 따뜻한거 같아서요... 혹시 언제쯤 눈이 오는지 아시는 분 있으시면 알려주세요 네이버 최근 예상날씨에선 눈이 안내린다고 나와서 설마 1월달 아예 눈이 안오는건 아닌지 ㅠㅠ
날씨,눈,
날씨,눈,골목길 접촉사고입니다 날씨 눈 골목길 마주오던차량과 사고 상황설명 차량 한대정도 진입가능하고 한쪽편에는 거주자우선주차구역 으로 대차가 진입 자차는 왼쪽 구석쪽으로...
날씨,눈,
날씨,눈,
날씨,눈,"제목 그래도 요즘같은 날씨에는 뭘 입어야 괜찮을까요..

아침엔 좀 쌀쌀하고 낮되면 덥고 저녁쯤엔 춥고 .. 

옷 살려고 하는데 뭘 사야할지도 모르겠네요 ㅠㅠ 
후드티가 눈에 들어오는데 요즘 날씨에 후드티를 사도 괜찮을까요? 따른것들도 추천해주시면 감사하겠습니다."
날씨,눈,"날씨가 비나 눈이 올것처럼 꾸물꾸물 하네요
오늘 같은 날 뜨끈한 저녁메뉴 추천 부탁드립니다"
날씨,눈,
날씨,눈,
날씨,눈,
