카테고리,키워드,질문
정치 경제,부동산,"조만간 임대차계약을 앞두고 있습니다.
가계약 금액을 입금한 후 등기부를 확인하였는데
신탁 부동산이었고 이에 등기소에서 신탁원부를 확인하였습니다. 보증금의 금액이 큰 것은 아니나, 월세룰 12개월 기준 연세로 납부하기에 아주 부담이 없는 금액은 아니어서 몇가지 질문을 드리려고 합니다.

1. 신탁원부 내 특약을 확인하였습니다.

제6조 (임대차)
1항
- 위탁자는 신탁기간 중 수탁자와 우선수익자의 사전 동의 없이 임대차등의 행위를 하여서는 아니된다

2항
- 신탁자는 신탁부동산의 신탁기간 중 신탁계약에 따른 소유권 관리 업무에 대해서만 책임을 지며, 소유권 관리업무외의 제반 임대차 관련 업무(임대차보증금반환, 비용반환 등)에 대해 임대인의 위탁자가 책임을 부담하는 조건으로만 임대차에 동의하기로 한다

위와 같이 특약이 설정되어 있을 때에도, 수탁사의 동의서가 필요한가요?

2. 2항에 있는 조건에 대해 부동산 계약시 위탁자와 계약서에 명시 후 계약을 한다면 수탁사의 동의는 필요하지 않나요?

3. 특약 6조 4항을 보면
- 우선수익자 및 수탁자가 동의한 임대차계약의 임대차보증금은 우선수익자의 채권 및 위탁자의 수익권보다 우선하여 정산할 수 있으며, 우선수익자 및 위탁자는 이에 동의한다

라고 기재되어 있습니다. 만약 거주기간 중 문제가 생겨 퇴거명령을 받았을 때, 보증금과 미리 납입한 월세 모두 우선 정산 받을 수 있을까요?

4. 부동산 계약서 작성시 위와 관련하여 (혹은 임대차계약 전반에 대해서도 좋습니다) 설정하면 좋은 특약 사항이 있을까요?

1,2,3 질문 항목 모두에 대해 도움을 주시면 진심으로 감사하겠습니다. 추가내공 100걸겠습니다. 급하시면 1번 질문만이라도 꼭 답변 부탁드립니다!!!

꼭 도움 부탁드립니다!"
정치 경제,부동산,"할아버지 명의로 되어 있던 땅이 있는데 부모님이 돌아가시고 저한테로 상속권한이 와서 보니깐 누군가 오랜시간 동안 불법적으로 사용하고 있었습니다.


식당을 하고 있었는데, 여름에는 많은 관광객들로 인해 꽤 많은 수익을 거두고 있던데 땅 소유주라고 주장해도 귀똥으로 듣고 있습니다.

부동산명도소송으로 토지인도받을 수 있나요? 

부당으로 취득한 금액까지 받아내고 싶습니다. "
정치 경제,부동산,"안녕하세요. 
유치권에 의한 부동산경매에서 경매 낙찰 시 배당순위에 대해 질문드립니다.

건물이 지어지고 사용승인 후 소유권보존등기 완료.
공사대금을 받지 못한 유치권자들이 점유.
건축주는 해당 건물을 짓기 위해 시설자금 명목으로 금융기관에서 대출.(해당 부동산 담보제공)
건축주 인 채무자의 채무불이행으로 금융기관에서 경매 신청.

이 물건을 낙찰자 A가 낙찰 받음.
낙찰을 받으면서 금융기관 B가 담보물에 1순위 근저당설정 후 대출.
낙찰자의 지인 C가 낙찰자에게 일부대금을 빌려주면서 2순위로 근저당.
당초 정당한 유치권자가 유치권에 의한 부동산경매 신청. 

이러한 경우 유치권에 의한 부동산 경매절차가 이루어질 시 
물건이 낙찰되면 배당순위는 어떻게 되는 것일까요?"
정치 경제,부동산,"저축은행에 빚이 있는데 사업이 여의치 않아 연체를 하고 있습니다

문자가 왔는데 부동산 점유이전금지가처분 집행을 한다는데 진짜 저희 집에 와서

집행을 할수 있는건가 해서요 하게 되면 구체적으로 어떤 행위를 하게 되나요

답답하네요"
정치 경제,부동산,"어머니에게 땅을 증여받고 얼마후 등기우편으로 대기업 체인점 임차문의나 토지관련매매 문의로
연락을 달라는 부동산업체 등기우편을 받았습니다 
증여받은 과정 어디에서 개인정보가 유출되었는지 궁금합니다
이런 부동산 업체의 대략적인 수법도 알려주시면 감사하겠습니다  "
정치 경제,부동산,"제가 2년 동안 작은 카레 집을 운영하고 있었는데요.
장사가 잘 안돼서 임대인한테 그만하겠다고 갱신거절 의사를 밝혔는데도 
보증금을 주지 않고 있습니다. 

현재 다른 곳에서 장사를 하려고 하는데요. 

어떻게 해결하면 좋을까요?

원주부동산변호사님 민사소송 알아보고 있습니다. 도와주세요. "
정치 경제,부동산,"지난달에 아파트 계약을 하고 계약금과 중도금을 냈습니다. 
그래도 지난 주말에 그 근처 부동산에서 몇가지 문의하려고 했는데,
 제가 산 아파트에 자기들도 계약했다는 사실을 알게됐습니다. 
계약금도 그 부동산이 먼저 냈다면서 저보고 포기하라고 하더군요. 

제가 계약한 부동산 통해서 매도인에게 확인했는데 저와 거래한 것이 맞다고하며, 
다른 부동산에서 거래하려던 걸 포기했었다고 말합니다. 
하지만 다른 부동산 측에서 자기들이 소송을 걸어서 제가 매매를 못하게 하겠다고 으름장을 놓은것도 있고 찜찜해서 계약 해지하고 싶은데
이렇게 되면 계약금 돌려받을 수 있을까요? 

매도인에게 말했는데 아직 돈을 안돌려주고 있습니다. 이 문제를 잘아는 평택부동산변호사 좀 알려주세요"
정치 경제,부동산,"제가 돈이 필요하여 소개를 받아

부동산 명의를 받아주고 사례금으로 300가량을 받았습니다

명의 받았을때 살고 있던 전세 3억 2900만원 전세를 인수 받는 형식으로 했습니다(집에는 대출도 없이 깨끗합니다)
전세만 있음


그럼에도 300을 안주어 독촉하니 월세로 임차인과 다시
계약 할거니 확정일자를 받아 달라해서 받아주고 300을 받았습니다(나중네 알고보니 위조더라거요…)

그후로 집을 가져가지 않아 연락 했지만 연락이 두절되었고

결국에 나중에 알아보니 확정일자 다시 받아 대출을 하려 했다가 제가 더 안해주니 결국 포기한 모양이더군요…

문제는 임대인과 계약 만료로 보증금을 주어야하는데 대출도 따로 없어서 집을 팔아 주려 했지만… 집이 팔리지 않아

전세금을 반환해주지 못하고 임차인은 hug에 보증보험으로 나갈생각인데 제가 그때 부동산에 무지해서 확정일자 허위로 받은것 때문에 hug에서 임차인이 저를 고소하면 보증 이행한대서 저를 고소했습니다….

집만 팔리면 정리가 되는 상황인데(전세 3억2900 시세 3억 6000정도) 수요일 경찰 출석인데 저 형사 처벌 받은적 없습니다 어떤 처벌을 받을까요…? 전?"
정치 경제,부동산,"부동산 양도 소득세가 대통령공약에서 없앤다고 했는데 없앴나요 ?
만약 10억원의 공장을 지었다가 6천만원 취득세내고 2주택으로 18억원에 매도하면 지금은 양도세를 얼마나 내야하나요?"
정치 경제,부동산,제 채무자의 부동산이 경매에 들어가게 되었고 채무자는 돈을 갚아야 하는데 갚지 못하고 있었습니다. 제 채무자가 지금 경매가 들어간 부동산에 저당권을 잡아주었었습니다. 부동산경매를 하게 되면 제가 빌려준 돈을 받을 수 있을까요? 어떤 방식으로 제 돈을 받는건가요?
정치 경제,부동산,"현재 살고 있는 아파트의 명의가 배우자(남편)의 명의로 되어 있는데, 배우자가 저 몰래 아파트를 팔지 않을까 하는 걱정이 있습니다. 
 배우자가 독단적으로 아파트를 매매하지 못하도록 하려면, 부동산 가압류 신청을 하면 되는지 궁금하고, 또한 절차가 어떻게 되는지 궁금합니다.  (부동산 가압류자격이 안된다고 하면, 다른 방법이 있을까요?)
 답변 부탁드립니다. "
정치 경제,부동산,"현재 부산부동산변호사에게 도움을 받으려 여러가지 알아보고 있습니다.
과거 제가 부동산 투자와 관련하여 일을 했었습니다.
전 전달받은 대로 업무를 한 것인데, 이게 부동산투자사기 혐의로 
이어져버렸습니다.
지금 여러 피해자가 발생한 상황이라 법적 조력이 필요할 듯 싶습니다.
이야기를 나눌 수 있는 부산부동산변호사 좀 추천 부탁드립니다"
정치 경제,부동산,"사실부터 말씀드리면...
1. 2021 10월 20일 쯤 부동산에서 계약 완료 잔금까지.
2. 임대인 동석에서 등기부등본 함께 확인 후 계약 마무리 잔금까지
3. 근데 지금 보니 계약 종료 및 전입 후 고작 대충 2주 뒤 압류가 등본에 나와있음. 현재는 주거중인 1.6년 지난 시점.
4.전세보증 없음
5. 압류 등본 기입 시점 전 전입신고 등 주민센터 업무 완료.

질문. 지금 얼마나 위험힌 상황이고 어떻게 받아들여야 할까요?
위험한 상태라면 어떤 대응이 있을까여???ㅠㅠ

꼼꼼한 답변 측은지심 관심 부탁 드립니다...."
정치 경제,부동산,
정치 경제,부동산,"일년에 부동산 두건을 매도시 세금 
1. 2019년도12월 구입 조정지역 A아파트 2년보유 2년거주 양도세 비과세 조건충족하고 올8월 20일경에 잔금 받을예정
2. 21년도 5월에 구입한 B농촌주택 올해 9월초에 매도예정(차액2천만원)2년미보유라 양도세 과세 되겠지요
3. 현재 땅구입해서 C주택 짓는중 9월초경 사용승인후 입주예정
궁금한건 이럴경우에 B주택 매도시에기본공제 250만원 받을수 있는지, 일년에 부동산 두건을 매도시 세금에 중과세나 불이익은 없는지요 A아파트는 비과세 유지 되는게 맞는지요 납부해야할 양도세는 얼마인지요
내공 드립니다 세무사님 답변 기다립니다"
정치 경제,부동산,"가족관계가 아닌사람과도 공동명의로 등록이 가능한가요?
아직 혼인신고 전인 상태인데
공동명의로 부동산 계약이 가능한지 알고싶습니다"
정치 경제,부동산,현재 두사람의 공동명의로 되어있는 부동산이 있습니다 그런데 현재는 두사람이 이혼한 상태이고 두사람중 누구도 그장소에 살고 있지 않고 자녀가 거기에 거주하고 있는 상태인데 이경우에 두사람이 합의 하지않고 한사람 명의로 이전 신청이나 이전 할 수 있는 방법이 있나요?
정치 경제,부동산,"지금 현재 직장을 다니고 있습니다.

연봉은 2,960만원 입니다. 부모님께서 상가건물을 증여로 넘겨주시려고 합니다.

월세 400나온다고 계산했을때 제가 부동산 임대 사업자등록증을 발급하게되면

연수입이 7,760만원이 됩니다. 이럴경우 제가 지금 내고있는 직장내 4대보험이

올라가게 될까요? 그리고 제가 1년에 내야 될 세금은 대략 얼마정도가 될지 궁금해서

문의드립니다. 감사합니다."
정치 경제,부동산,"일산 서구 덕이동 1386-4번지 공유지분으로 평당 380만원에 30평을 샀습니다.
경잘조사에서 농지법 위반으로 검찰에 넘어갔구
아직 검찰에서는 조사 진행중인 상황입니다.

이 땅 완전 호구 당한것 같습니다. ㅠㅠ

아무것도 모른체 기획부동산에 당한것이 한숨만 나오네요

전문가님 답변 듣고 싶습니다."
정치 경제,부동산,명도소송 관련으로 부동산법률상담을 받고 싶습니다. 상대방이... 이런 부동산법률상담 자세히 받을 수 있고 해결해주실 수 있는 전문변호사 추천받을 수 있을까요?...
정치 경제,부동산,"코로나로 가게문을 닫고 매달 임대료만 납부하다 어제 a부동산에서 계약을 하고싶다는 사람이 있다고해서 권리금 문제로 부동산과 얘기를 하다가 (원래 권리금 1000만원인데 200으로 깎아달라고 해서, 그럼 400까지 양보하겠다) 까지 얘기하고 계좌번호를 알려달려 달라고해서 가르쳐줬습니다.
그런데, 10분뒤 다른 b부동산에서 권리금 800에 계약하겠다는 사람이 있어서 그럼 거기랑 계약을 진행시키려 계약금을 받았는데, a부동산에서 먼저 계약금을 덜컥 보냈더라구요.
잔금날짜 그외 다른부분 상의 없이 (계약금 보냈다는 문자도 없었음) 계약금만 보냈길레 돌려주려고 전화를 했는데..
a부동산에서 계약한 사람이 계약금 2배를 내놓으라고 난리입니다. 아니면 자기가 먼저 계약금을 냈으니 가게에 들어오겠다며, 누가 가게보러오면 막겠다고 난리입니다.

이 경우 저희가 2배를 물어줘야하나요? 부동산에서는 둘이 알아서 하라고 손뗀상태이고요. 가계약이 성립되려면 돈만 보내는게 아니라 정확히 잔금날짜나 그외 다른부분이 확정되야하는거 아닌가요? 계약금 보내며 확정안한 그 부동산 책임은 없는건가요?

계약금 보낸분한테 사정해보고 어느정도 조절부탁드린다했는데 말도 안먹히고요. 무조건 2배보내라고… 자기가 여기 식당하려고 의자도 사놔서 손해가 이만저만이 아니다…라며, 근데 이 모든일이 계약금 보내고 10분-15분 안에 일어난 일입니다. 계약도 안한 상태서 무슨 의자를 샀다는건지. . 참

그리고 가계약금은 계약당사자가 저희계좌로 보냈는데, 파기시엔 2배를 달라하고 a부동산에서 자기계좌를 알려주네요.
여기로 계약금, 위약금 보내도 되나요?
찜찜해서 여쭤봅니다. 부동산은 정말 아무잘못이 없나요?"
정치 경제,부동산,"집을 구매했는데 땅이 세필지더라구요.
물건은 하나로 했지만 그 안에 땅이 세필지로 나뉘어있으면 중개료도 세필지로 청구하는건가요? 도대체가 모르는거 투성이네요 누구는 아니라하고 부동산중개소에서 죽어도 맞는거라하고요...ㅡ.ㅡ"
정치 경제,부동산,"안녕하세요

채무자가 채무변제완료 하여 부동산 가압류 해제를 하려고 합니다.
전자 소송 말고 법원 직접 가서 해제하고 싶은데
등록면허세나, 송달료 같은 비용들은 법원에서 지불할 수 있나요?

해제 하는 법과  필요 서류도 알려주시면 감사하겠습니다."
정치 경제,부동산,"저는 매수인이고, 아파트 매매를 위해 부동산을 통해 현재 매수하고자 하는 집을 보았고, 계약 의사를 표했습니다. 계약 진행 전 가이런 저런 얘기가 오갔으나, 결론적으로 부동산 중계인분과 동석한 상태에서 매도인과 계약을 진행하기로 하고 가계약금 2천만원을 송금 하였습니다. 가계약금 송금 후 중개인이 계약이 성립되었다는 문자를 발송하였고 본계약 일정을 잡았는데 개인 일정으로 1차 계약일을 파기하고 다른 일정으로 변경요청하여 다른 날짜로 바꾸었고, 당일에 계약을 위해 부동산 방문하였으나 매도인은 연락두절이고 참석하지 않았습니다. 이후 건강이 안좋아 응급실을 갔다고하여 재계약 일정을 요청하였으나, 중개인의 연락을 피하여 중개인이 날짜를 지정하여 계약에 참석할 것을 전달 하셨습니다. 이후 계약일에도 매도인은 연락도 되지않고 참석하지도 않았습니다.
전세만기는 다가오고 현재 가계약한 상태라 다른 집을 알아볼 수도 없는 곤란한 상황입니다.
매도인과 직접 통화를 진행했으나, 매도인은 제주도로 여행을 간것으로 보이며 계약에 대해 확답을 주지않고 본인이 거주할 집을 못구했다, 가격을 너무 싸게 팔았다, 지금 통화하기 곤란하다 등
계약과는 관계없는 말만 합니다.
저는 이사를 해야하는 상황으로 매도인에게 몇월 몇일 몇시에 부동산에서 뵙자 말씀드렸는데 동의하지 않는다며 전화를 끊어버립니다.

이러한 상황에서 매수인으로서 할 수 있는 행위가 없어 너무 힘들고 곤란한 상황입니다.
매도인은 지능적으로 절대 계약을 안하겠다는 말은 하지않고
빙빙 둘러대거나 회피하는 방식으로 나옵니다.

이런경우는 아직 계약이 유효한 상황인지,
배액배상받을 수 있는지
소송을 통해 발생하는 피해에 대해 보상받을 수 있는지 알고싶습니다.

우선 내용증명은 보내고자합니다.

도움좀 부탁드립니다"
정치 경제,부동산,법률상 부동산과 동산의차이와  토지 점유사효가 20년이라 하는데 그기간중 소유주가 변경 된경우 변경된 소유주로부터 다시 20년간 자주적 점유를 해야 되는지와 이와 관련된 법률이나 판례가 있다면 알려 주세요
정치 경제,부동산,"현재 건물에 등기? 그런 거 때어보니 부동산처분금지가처분을 해서 승인 났던 기록이 있더라고요. 현재는 그 처분이 해지된 상황입니다. 그래서 그 때 왜 가처분 신청을 했던 건지 궁금한데, 도저히 알아볼 방법을 모르겠습니다. 혹시 제가 따로 알 수 있는 방법이 있을까요"
정치 경제,부동산,"공동소유의 부동산을 계약금과 중도금을 받고 매수인 명의로 명의이전 후 
잔금 치르기로 하였으나 1년이 지나도록 잔금 미실행 상태입니다.
내용증명을 보내 계약을 무효로 하고 원상획복 소송을 제기할 계획입니다.

우선 처분금지 가처분을 법원에 접수하고 소를 진행할 계획인데
공유자 중 1인만 법원에 접수할려면 나머지 공유자의 위임장이 
필요한가요? 아니면 가처분신청서 외에 어떤 서류가 필요한지
궁금합니다."
정치 경제,부동산,"안녕하세요, 

해당 건물은 비주거용 건물로 개인임대 합니다만,

해당 사업장을 기준으로 침구 구입 550만원 에 대해서만 부가세 신고를 해야하는지

아니면 해당 부동산을 취득하는 잔금도 부가세 신고를 해야하는지 알 수 없어 문의드립니다.

위의 두건이 세금계산서 매입으로 잡혀있더라구요...


답변 꼭 부탁드립니다."
정치 경제,부동산,"2014년 제 소유 부동산을 1200만원으로 설정하고 1000만원을 빌렸읍니다 그 후 2016년까지는 이자를 월 15만원씩 잘 내오다가 2016년부터 지금까지 이자를 안 내오고 있읍니다

만약 7년간의 미납이자를 물어주게 된다면 단리로 아니면 복리로 물어주게 되나요?
원금 1000만원에 월15만원씩 7년을 밀렸읍니다 얼마를 물어내야 하는지 계산 좀 부탁드립니다
제 부동산에 설정된 금액은 1200만원입니다 이 1200만원 안에서만 밀린 이자와 원금을 갚으면 되는건가요? 아니면 분명 원금+이자는 설정된 1200만원을 넘은것일텐데 이 넘은 밀린 이자 모두를 갚아야하는건가요?
1200만원이 설정된 부동산 말고도 제 소유의 부동산들이 있읍니다 만약 설정된 부동산을 상대방이 경매부른다던지 해서 가져가도 남는 이자잔액이 있으면 제 다른 부동산에 대해서도 나머지 이자분을 갚으라고 강제청구할수 있는지요?
채권자는 이자가 밀린 7년간 한번도 독촉을 하지도 연락하지도 않았읍니다"
정치 경제,부동산,명도소송 관련으로 부동산법률상담을 받고 싶습니다. 상대방이... 이런 부동산법률상담 자세히 받을 수 있고 해결해주실 수 있는 전문변호사 추천받을 수 있을까요?...
정치 경제,부동산,"전세 2년 계약으로 6000만원을 낸 상황입니다.
1월부터 집주인이 연락을 피하고 있어 설마했는데
오늘 부동산임의(강제)경매 안내문이 날아았습니다.
전입신고와 계약서, 확정일자는 가지고 있어 제출 할 예정이고
정확히 1년 지난 계약이기에 순위는 어떻게 될 지 모르겠습니다.


카카오뱅크 5400만원 대출중이며 현재 계약은 1년 남았습니다.
법원에 서류 제출하라는거 제출 하고 기다려야 하는데..


1. 만약 전세금을 전부 못받게 된다면 집주인을 상대로 소송이 가능한가요?
소송해서 받을 수 있는 금액이 있나요?
2. 전세금을 전부 돌려받는다고 해도 또 다른 소송이 가능한가요? 추가적인 금액을 받는 방법이 있을까요


현재 제가 할 수 있는건 권리신고 및 배당요구 신청서 제출 뿐입니다..
매매가가 1억인데 전세가 6000이면
1순위 아닌이상 기대도 못하겠죠?"
정치 경제,부동산,"23년 8월에 원룸 계약을 했는데 집주인과 소음 트러블로 인해 부동산을 통해 이야기를 해 보증금 반환 받고 이사를 나가기로 했습니다

부동산에서는 새로운 집을 알아봐준다고 한 상황인데 제가 고양이 한 마리를 키우고 있어 구하기가 어렵다란 답변을 준 상황입니다 10월 9일 전에는 이사를 가야해서 제가 따로 연락을 돌리며 집을 보고 있는데 이럴 경우 초반에 집 계약하면서 낸 부동산 중개수수료를 돌려 받을 수 있나요?"
정치 경제,부동산,
정치 경제,부동산,채무자가 채무를 면탈하기 위해 자신이 보유하고 있는 부동산을 배우자에게 허위매매한 경우 제가 채권자라면 어떠한 법적 조치를 취해야 하는지 알려주세요.
정치 경제,부동산,"부동산 이중매매에서 제1매수인에게 받은 돈이 이득액에 해당하나요? 

제1매수인에게서 받은 계약금, 중도금이 5억원 이상이면 특경가법 제3조 제1항 제2호가 적용되는 건가요? "
정치 경제,부동산,3억짜리 부동산이 있다가정하고 1억5천이라는 담보대출이 있다고 가정하면 이 부동산을 상속받을때의 상속세는 1억5천이라는 대출을 빼고 나머지 1억5천에 대하여 상속세를 내는건가요??
정치 경제,부동산,"와이프가 퇴직금이랑 이것저것 합쳐서 목돈을 가지고 있었는데 기획부동산사기 당한 거 같습니다.
와이프 오랜 친구가 부동산 관련 일을 해서 큰 돈을 벌었고 혹해서 투자했다고 합니다.
3년 전 아무것도 없는 황무지를 아파트 단지 들어선다는 말에 평당 180만원 투자했다고 하는데
친구는 돈 가지고 날랐고 인근 부동산에 물어보니 그 땅은 아무 계획도 없다고 합니다.
투자금은 5000만원이고 지금 그 땅 평당 공시지가가 40만원 왔다갔다 합니다.
소송해서 이기면 돈 받을 수 있을까요. 민사사송하는법 알려주시면 감사하겠습니다."
정치 경제,부동산,"제목그대로입니다

저희 부모님이 매도인입니다
매수인이 땅을 구매하기원했고 저희부모님도 많이 고민하다가
부동산껴서 가계약을 했고 가계약금 300만원을 매수인이 지불하였습니다.
문제는 여기부터입니다 부동산업자가 자기통장으로 300만원을 매수인에게 받고 저희부모님에게 계약하는날 보내드리겠다했는데 저희부모님은 어차피 2일후가 계약날이니 알겠다했습니다
그리고 매수인단순변심으로 계약파기를하였는데 부동산측에서 뭐가 자꾸 애매하다며 계약금을 안주고 전화도 피하고 연락도없습니다.
상대방 단순변심계약파기로 계약금은 저희부모님에게 줘야하는게 맞는건데 뭐가 애매하다는건지 안주는 부동산 어찌해야하나요? 주지않을경우 신고할수있는방법이있을까요? 소보원쪽으로는 도움받을수있는 방법이 없을까요?
그리고 중개수수료가 0.9%정도로 알고있는데 계약이 성립될경우 4%인 500만원을 달라고하는데 수수료를 저렇게 정해도 상관이 없는건가요?

도와주세요 !!!!!"
정치 경제,부동산,"테스티아님 안녕하세요!

오늘 중국 부동산 헝다그룹 파산이 중국 부동산 영향이 한국에는 좋은건가요? 나쁜건가요?"
정치 경제,부동산,"올해 5월 28일날 부동산 매도계약을 맺고 가계약금을 받았습니다. 실거래가 국세청 사이트에도 5월 28일이라고 나와있습니다. 그리고 잔금은 6월 3일날 받고, 등기도 6월 3일날 올려졌습니다. 그래서 토지재산세를 매도자인 제가 납부하게 되었는데 혹시 5월 28일이 납세기준일이 될 수는 없는건가요ㅜㅜㅜ 부탁드립니다."
정치 경제,부동산,"이유나 억울한 문제보다
먼저 사건에 선빵날린 사람이 더 큰 죄인이 되는건 현실입니다.
.당연 어떤 이유든 뺨을 때린사람은 잘 못이 커지요.
저두 잘압니다.
그러나 억울합니다.

부동산에서 이사날짜도 맞지않고 절충안된 손님을 임차인과 사전에 조율도 없이 가계약하고는
이사날짜도 정하지 않은 상태에서 먼저 임대인에게만 통보하고는
임차인에게는
이미 3주전에 가계약한 사실을 부동산도 임대인도 어느누구도 가계약된 사실을 임차인에게 전달하지 않았어요.
임차인은 그사실을 모르고 답답해하다
급한마음에 직접 또다른 부동산으로 가서
세입자
알아보다가 3주뒤에 부동산쪽이 ""집을 붙들고 있었다는 사실을 뒤늦게 알게되었고.""""
이미 가계약한 부동산에서는 이런저런
사과도없이
이사 날짜도 정하지 못한 가계약자가
가계약취소를 해야만 이사 날짜에 들어올 세입자와의 계약을 할 수 있다며 뻔뻔스럽고 태연한
자세로 그제서야 말하는 상황에서 어려움이 있게 되었죠.
임차인 입장에서
황당하고 화가많이 나더군요.
그래서
이런 경우
임차인은 통보보고없이 가계약한 부동산쪽에
먼저 작은
사과인사 말이라도 듣고 싶어서 이미 통보없이
가계약한부동산에 이말했다가
오히려
이미 통보없이
가게약부동산여자는
임차인이 말하고자하는 팩트보다
오히려 보편적인 말보다
무개념식의 답변 으로 일관하여 서로 고성이 오가다 부동산여자가 임차인에게 미친년하며 계속 욕했고 미친사람으로 몰린 임차인이 순간적으로
욱하여 뻔뻔스럽게 돌변한 부동산여자 뺨을 순간적으로 때리게되어
부동산에서는 바로 경찰에 신고하게되었고
임차인은 졸지에 폭행죄 죄인이 되어 형사조사를 받게 되었어요.
어쨌든 그일에 여러번 사과를 하게되었고.
부동산쪽은 신고를취소를 하지 않고
검사님께 법적처리를 원하였고
임차인은 죄인이 되어 벌금처리되게 되었어요.
이럴경우
임차인 입장에서도
부동산의 부도덕적인 가계약
일처리 문제에 먼저
작은 사과보다 연속 뻔뻔스럽게 게속 연이어가며 미친년하며 욕을 한 사실에 그날 저또한 바로 부동산을 맞고소나 신고했으면 어땠을까요.?
문제보다
때린사람이 당연히 죄은 무겁지만
이렇게 무개념식의 부동산 일처리 하고는 뻔뻔스럽게 큰소리는 치는 부동산은 신고 고소할 밥법은 없을까요?


저역시 억울한 생각이 드는게 이상한걸까요,?"
정치 경제,부동산,"부동산이중계약 건으로 질문 드리고 싶어요.
전세로 계약을 했는데 이사 준비하다가 다른 사람이 살고 있는 걸 알게 되었습니다.
그래서 중개인한테 연락을 해 보니까 다른 부동산에서
먼저 계약한 걸 모르고 저와 계약을 한 거라고 하더라고요.
그러면서 제가 계약한 날짜가 더 늦다면서 저한테 보증금 되돌려줄테니 포기하는 게 좋겠다고 하네요.
저는 이미 그 건물에 대한 인테리어 견적도 받아 놓고 가구랑 가전도 맞춰놓았는데
다른 곳으로 가게 되면 인테리어부터 다시 해야 합니다.
제가 포기하면서 손해배상 청구 이런 건 못하는 건가요.
서울부동산변호사 계시면 정보 부탁드려요."
정치 경제,부동산,명도소송 관련으로 부동산법률상담을 받고 싶습니다. 상대방이... 이런 부동산법률상담 자세히 받을 수 있고 해결해주실 수 있는 전문변호사 추천받을 수 있을까요?...
정치 경제,부동산,"안녕하세요~
A가 매도인, B가 매수인이고 둘은 형제관계입니다. A의 주택을 B가 사고, B가 A의 계좌로 계약금 및 잔금을 이체했는데요, A는 그 계약금과 잔금을 받아서 부인인 C에게 계좌이체하였습니다. 부동산 매매 소명 시, C의 계좌 거래내역까지 조사를 하는지 궁금합니다. 참고로 A의 단독명의 주택을 B가 매수한 것입니다. 
감사합니다. "
정치 경제,부동산,"제목 그대로 보정내용이 등기원인,일자상이(부동산등기법 제29조 제8호)라는데,어떻게하라는 말인가요"
정치 경제,부동산,"대금을 갚지 않은 채무자를 상대로 승소 판결을 받았고 채무자 소유 부동산을

가압류 하려고 합니다.

대략 가압류 신청하면 발생하는 비용과 기각되는 경우가 많은지 궁금합니다."
정치 경제,부동산,"안녕하세요, 부동산강제경매의 배당요구와 관련하여 질문 드립니다.

저는 지급명령정본을 집행권원으로 하여 강제경매를 신청하였고 경매개시결정정본을 받았습니다.
그전에 부동산에 대하여 가압류 등의 행위는 하지 않고 집행권원으로 경매를 신청했는데요,
배당요구종기일 전까지 배당요구신청을 해야된다고 알고 있습니다.
배당요구신청은 경매신청자인 저도 해야 되는 것인지 여쭙고자 합니다.

질문1) 강제경매신청자도 배당요구 신청을 하여야 배당을  받을 수 있는 건가요?
질문2) 채권계산서는 경매가 진행된 후 제출하는 것인지, 채권계산서의 제출시기를 문의드립니다."
정치 경제,부동산,"전세집을 알아볼려고

오즈의집 어플로 부동산 중계인을 만나 미팅 후

마음에 드는 집이 있어 가계약금 100만원 걸어놀았습니다.

다음날 또 다른 미팅이 잡혀있었고 저의 변심으로 다른 마음에 드는

집을 찿아서 그 전 부동산 중계인한테 계약 취소 알렸습니다.

근데 처음 가계약금을 걸어 놓을때 부동산 중계인이 건축물대장하고 등기본등본을 고지를 안한

상태로 100만원을 송금했는데..지금 중계인은 저의 단순 변심때문에 기계약금을 되돌려 받을수 었다고 애기하는데..이런 경우 되돌려받을수 없을까요?

지금 계약한 중계인분은 처음 건출물대장 등기본등본을 고지를 안한 상태이니

구청에 민원 넣겠다고 하면 되돌려 받을수 있다고 하는데 가능성 있을까요?"
정치 경제,부동산,"법무사를 통해서 부동산 매매및 등기이전하려고하는데요
매도자 매수자가  매매계약서 및 신고필증을 가지고 법무사를 찾아가야하는건가요?
아니면 법무사쪽에 바로 다이렉트로 가면 거기서 다작성이되고 하는건가요?
비용은 어느정도 청구가되나요?"
정치 경제,부동산,
정치 경제,부동산,"안녕하세요 이번에 부동산 매매를 하게되었는데요

계약서상에 ""12월 15일 중도금 천만원 지급 이후 매수인이 도배, 청소 하는 것을 매도인이 허락한다"" 라고 기재되어 있는데 갑자기 ""12월 1일에 연락이 와서 중도금을 최소 1억은 줘야 나가겠다"" 라고 매도인에게 통보 받았습니다.

이런 경우,
1. 매수인은 당장 계약해지를 요구하고 위약금(계약금의 2배) 를 청구 받을 수 있나요?

2. 만약 매도인이 시간을 끈다면 기존 계약서 상대로 12월 15일에 중도금 천만원까지 지급하고 12월 16일자로 도배, 청소를 못하게 할 때 계약해지 및 위약금 청구가 가능한지와 중도금을 예정대로 지급하는게 맞는지 궁금합니다."
